dispersion,load,seed,step,is_warmup,utility,adr_kbps,served_ratio,average_quality,fairness,avg_switching,quality_switch_rate,quality_change_levels,pairwise_group_churn,cqi_mean,cqi_std,cqi_iqr,cqi_range,cqi_saturation_ratio,cqi_temporal_delta,cqi_history_volatility,previous_quality_mean,previous_quality_std,previous_quality_range,previous_quality_cqi_mismatch,cost_mean,cost_std_across_users,cqi_cost_rank_alignment,cqi_cost_rank_disagreement,previous_quality_rb_pressure,rb_available,best_cqi_candidate_utility,best_cost_candidate_utility,best_switching_candidate_utility,best_same_state_2way_utility,switching_marginal_same_state,switching_strictly_best,best_sources,selected_group_sources,selected_primary_source,selected_k,unique_candidate_count,diff_vs_cqi_trajectory,diff_vs_2way_trajectory
high,medium,seed_0007,13,0,0.28262956182061777,958.3333333333334,1.0,1.1666666666666667,0.6909613375130617,0.08333333333333333,0.20833333333333334,0.4166666666666667,0.3442028985507246,9.208333333333334,3.041095836847121,4.25,12.0,0.041666666666666664,2.2916666666666665,1.9178675716293176,1.0833333333333333,0.9965217285917832,2.0,1.9166666666666667,6.472222222222221,3.567687635111627,0.9748237019221945,0.012588149038902763,6.833333333333333,6.0,0.28262956182061777,0.11020508873838587,0.23832832462704814,0.28262956182061777,0.0,0,cqi,cqi,cqi,2,7,0.0,0.0
high,medium,seed_0007,14,0,0.09096289515395113,941.6666666666666,0.9166666666666666,1.2727272727272727,0.6688141630002095,0.13333333333333333,0.3333333333333333,0.6666666666666666,0.463768115942029,9.0,2.8431203515386634,5.0,10.0,0.0,2.0416666666666665,1.7843455015569543,1.1666666666666667,0.9860132971832694,2.0,1.75,6.673611111111112,3.050682667478596,0.9754425733654378,0.012278713317281087,7.833333333333333,6.0,0.04463486251291049,0.09096289515395113,-0.11666666666666668,0.09096289515395113,0.0,0,cost,cost,cost,3,7,0.04632803264104064,0.0
high,heavy,seed_0007,0,1,0.0,200.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.166666666666666,2.9674156357941426,5.25,11.0,0.041666666666666664,2.4166666666666665,1.8230500828318565,0.0,0.0,0.0,3.0833333333333335,6.847222222222224,3.5645231963453328,0.9825104534906837,0.008744773254658167,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,5,0.0,0.0
high,heavy,seed_0007,1,0,0.0,200.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.875,3.1926021257484205,6.0,11.0,0.041666666666666664,1.5416666666666667,1.7728108688115147,0.0,0.0,0.0,2.9166666666666665,7.1944444444444455,3.890475866669244,0.9925441582148513,0.0037279208925743434,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,5,0.0,0.0
high,heavy,seed_0007,2,0,0.0895565332270959,375.0,1.0,0.5,0.8211678832116789,0.10000000000000002,0.5,0.5,0.5217391304347826,10.333333333333334,2.6562295750848715,4.25,11.0,0.16666666666666666,2.2083333333333335,1.8179940290474432,0.0,0.0,0.0,3.5,5.458333333333333,2.6397293983089054,0.9792846063906339,0.01035769680468307,12.0,2.0,0.0895565332270959,0.0,0.0895565332270959,0.0895565332270959,0.0,0,cqi|switching,cqi|switching,cqi,2,6,0.0,0.0
high,heavy,seed_0007,3,0,-0.21666666666666667,183.33333333333334,0.9166666666666666,0.0,0.9166666666666666,0.10000000000000002,0.5,0.5,0.4528985507246377,9.333333333333334,3.3124344857252983,3.5,12.0,0.125,2.4166666666666665,1.889501284740842,0.5,0.5,1.0,2.7083333333333335,6.708333333333333,4.332331614987734,0.9832783516328795,0.008360824183560267,12.5,2.0,-0.3420362223107534,-0.21666666666666667,-0.4666666666666666,-0.21666666666666667,0.0,0,cost,cost,cost,3,7,0.12536955564408675,0.0
high,heavy,seed_0007,4,0,0.0,200.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36594202898550726,8.916666666666666,2.8418988174966553,4.0,11.0,0.041666666666666664,1.8333333333333333,1.7133679478522055,0.0,0.0,0.0,2.875,7.013888888888888,3.692120196202972,0.9663222466729475,0.016838876663526237,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,5,0.041666666666666664,0.0
high,heavy,seed_0007,5,0,0.06716739992032193,331.25,1.0,0.375,0.792607223476298,0.075,0.375,0.375,0.4891304347826087,9.541666666666666,3.1620031449840287,5.5,10.0,0.125,1.7916666666666667,1.8206104050655416,0.0,0.0,0.0,3.2083333333333335,6.5069444444444455,3.1886950071722806,0.9894269284729761,0.005286535763511957,12.0,2.0,0.06716739992032193,0.0,0.06716739992032193,0.06716739992032193,0.0,0,cqi|switching,cqi|switching,cqi,2,5,0.0,0.0
high,heavy,seed_0007,6,0,-0.0375,200.0,1.0,0.0,1.0,0.075,0.375,0.375,0.4891304347826087,8.166666666666666,2.8819360776317637,4.25,10.0,0.0,2.125,1.8463838036025682,0.375,0.4841229182759271,1.0,2.3333333333333335,7.895833333333333,3.938712335410027,0.9901053043431919,0.004947347828404058,12.0,2.0,-0.0375,-0.0375,-0.0375,-0.0375,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,7,0.0,0.0
high,heavy,seed_0007,7,0,-0.25,175.0,0.875,0.0,0.875,0.0,0.0,0.0,0.5181159420289855,9.0,3.2914029430219167,5.25,12.0,0.08333333333333333,2.3333333333333335,1.6392219293478594,0.0,0.0,0.0,3.0,7.034722222222222,4.24944962848858,0.9757926315900323,0.012103684204983867,13.0,2.0,-0.6218884000531187,-0.25,-0.6218884000531187,-0.25,0.0,0,cost,cost,cost,3,5,0.37188840005311874,0.0
high,heavy,seed_0007,8,0,0.08209348879150458,360.4166666666667,1.0,0.4583333333333333,0.8102934806151181,0.09166666666666667,0.4583333333333333,0.4583333333333333,0.5,10.041666666666666,2.6057495189590947,4.0,9.0,0.125,2.875,1.798341947973821,0.0,0.0,0.0,3.4583333333333335,5.5555555555555545,2.2986845406196887,0.9838496538344528,0.008075173082773612,12.0,2.0,0.08209348879150458,0.0,0.08209348879150458,0.08209348879150458,0.0,0,cqi|switching,cqi|switching,cqi,2,5,-0.008333333333333318,0.0
high,heavy,seed_0007,9,0,-0.04583333333333334,200.0,1.0,0.0,1.0,0.09166666666666667,0.4583333333333333,0.4583333333333333,0.5181159420289855,9.208333333333334,3.0819253542045577,4.25,10.0,0.16666666666666666,2.0833333333333335,1.9463242404453516,0.4583333333333333,0.4982608642958916,1.0,2.7083333333333335,6.4444444444444455,2.8458329944145992,0.9887886698770841,0.005605665061457932,12.5,2.0,-0.04583333333333334,-0.04583333333333334,-0.04583333333333334,-0.04583333333333334,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,7,0.0,0.0
high,heavy,seed_0007,10,0,0.0,200.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.8722813232690143,4.0,11.0,0.125,2.7916666666666665,2.0942395056228706,0.0,0.0,0.0,3.375,5.979166666666667,3.0680222321011086,0.9885695133981433,0.005715243300928374,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,5,0.0,0.0
high,heavy,seed_0007,11,0,0.0,200.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.6770630673681683,3.25,10.0,0.08333333333333333,1.8333333333333333,1.8631329723437293,0.0,0.0,0.0,3.4166666666666665,5.708333333333333,2.854192011241892,0.943436167240392,0.028281916379803984,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,5,0.0,0.0
high,heavy,seed_0007,12,0,0.0,200.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.583333333333334,2.5967394084804805,4.25,10.0,0.041666666666666664,1.9166666666666667,1.792728349845797,0.0,0.0,0.0,3.125,5.972222222222221,2.838502909181546,0.9836619455729062,0.008169027213546898,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,5,0.0,0.0
high,heavy,seed_0007,13,0,0.0,200.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.208333333333334,3.041095836847121,4.25,12.0,0.041666666666666664,2.2916666666666665,1.9178675716293176,0.0,0.0,0.0,3.0,6.472222222222221,3.567687635111627,0.9748237019221945,0.012588149038902763,12.5,2.0,0.0,0.0,0.0,0.0,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,5,0.0,0.0
high,heavy,seed_0007,14,0,-0.16666666666666666,183.33333333333334,0.9166666666666666,0.0,0.9166666666666666,0.0,0.0,0.0,0.5942028985507246,9.0,2.8431203515386634,5.0,10.0,0.0,2.0416666666666665,1.7843455015569543,0.0,0.0,0.0,2.9166666666666665,6.673611111111112,3.050682667478596,0.9754425733654378,0.012278713317281087,12.0,2.0,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,0,cqi|cost|switching,cqi|switching,cqi,3,5,0.0,0.0
high,light,seed_0008,0,1,0.22246024480780482,1012.5,1.0,1.25,0.7213060686015831,0.25000000000000006,0.625,1.25,0.0,8.583333333333334,3.438951713660558,6.25,12.0,0.041666666666666664,1.8333333333333333,1.6736295034505926,0.0,0.0,0.0,2.9583333333333335,7.736111111111112,4.693601995414399,0.9725438993966915,0.013728050301654249,2.1666666666666665,12.0,0.19279887883343083,0.22246024480780482,0.19279887883343083,0.22246024480780482,0.0,0,cost,cost,cost,2,5,0.029661365974373993,0.0
high,light,seed_0008,1,0,0.3271216107821788,1120.8333333333333,1.0,1.4166666666666667,0.7825179513798771,0.13333333333333333,0.3333333333333333,0.6666666666666666,0.463768115942029,8.625,2.8695600708122493,4.0,12.0,0.041666666666666664,1.9583333333333333,1.679732632880243,1.25,0.9682458365518543,2.0,1.6666666666666667,7.25,4.095786000630766,0.9829207497693462,0.00853962511532691,3.9166666666666665,12.0,0.29803268011177875,0.3271216107821788,0.15672393314741787,0.3271216107821788,0.0,0,cost,cost,cost,2,7,0.029088930670400026,0.0
high,light,seed_0008,2,0,0.32778945197014836,945.8333333333334,1.0,1.4166666666666667,0.8030827255158656,0.13333333333333333,0.625,0.6666666666666666,0.4891304347826087,8.0,2.6770630673681683,4.25,8.0,0.0,2.2916666666666665,1.7790944219033413,1.4166666666666667,0.9090593428863095,2.0,1.2916666666666667,8.006944444444445,3.6841374080452027,0.9846428755718911,0.007678562214054441,4.916666666666667,12.0,0.32778945197014836,0.23465635726808876,0.32042181341855275,0.32778945197014836,0.0,0,cqi,cqi,cqi,2,7,-0.025000000000000078,0.0
high,light,seed_0008,3,0,0.3841913957400063,1025.0,1.0,1.5,0.8232125367286973,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.463768115942029,8.166666666666666,3.0368111930480994,4.25,10.0,0.08333333333333333,2.3333333333333335,1.7184404159979578,1.4166666666666667,0.4930066485916347,1.0,1.4166666666666667,7.895833333333333,3.4186351036959506,0.9855506238389405,0.007224688080529729,4.583333333333333,12.0,0.36112278530348174,0.3841913957400063,0.3349612147104056,0.3841913957400063,0.0,0,cost,cost,cost,2,7,0.023068610436524584,0.0
high,light,seed_0008,4,0,0.4303286166130557,1183.3333333333333,1.0,1.6666666666666667,0.8747180288044422,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.463768115942029,9.333333333333334,2.8819360776317637,4.0,12.0,0.041666666666666664,2.4166666666666665,1.9162573541309225,1.5,0.5,1.0,1.5,6.6805555555555545,3.7938536631351436,0.9506092906868715,0.02469535465656425,4.0,12.0,0.4303286166130557,0.4303286166130557,0.36695229376936567,0.4303286166130557,0.0,0,cqi|cost,cqi|cost,cqi,2,6,0.008333333333333304,0.0
high,light,seed_0008,5,0,0.39989236762493535,1064.5833333333333,1.0,1.5416666666666667,0.8349352825313995,0.05833333333333334,0.2916666666666667,0.2916666666666667,0.4311594202898551,8.875,2.8622907492659326,4.0,11.0,0.041666666666666664,2.0416666666666665,1.94878390849329,1.6666666666666667,0.4714045207910317,1.0,1.25,7.104166666666667,3.708352840148445,0.989035561520086,0.005482219239957009,4.583333333333333,12.0,0.39989236762493535,0.3839051780880194,0.33729092779499176,0.39989236762493535,0.0,0,cqi,cqi,cqi,2,7,0.0,0.0
high,light,seed_0008,6,0,0.3859496434232194,1229.1666666666667,1.0,1.5833333333333333,0.8442471866511447,0.10833333333333335,0.5,0.5416666666666666,0.463768115942029,9.083333333333334,2.812422838447701,3.5,10.0,0.041666666666666664,2.375,1.8379794788968713,1.5416666666666667,0.49826086429589156,1.0,1.4583333333333333,6.736111111111111,3.37882727664971,0.9725576056028042,0.013721197198597879,4.0,12.0,0.3859496434232194,0.36278562710269907,0.3265198696486948,0.3859496434232194,0.0,0,cqi,cqi,cqi,3,7,0.0,0.0
high,light,seed_0008,7,0,0.5142697250258209,1500.0,1.0,2.0,1.0,0.08333333333333333,0.20833333333333334,0.4166666666666667,0.6485507246376812,9.75,2.504163200219453,4.0,9.0,0.041666666666666664,2.25,1.9095510375078721,1.5833333333333333,0.8122328620674136,2.0,1.7083333333333333,5.916666666666667,2.4243173915176235,0.9694698806908107,0.015265059654594626,4.416666666666667,12.0,0.5142697250258209,0.5142697250258209,0.5142697250258209,0.5142697250258209,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,7,0.0,0.0
high,light,seed_0008,8,0,0.46173056038291366,1262.5,1.0,1.75,0.9040233959588798,0.05000000000000001,0.25,0.25,0.391304347826087,9.083333333333334,2.5152313787977616,3.25,9.0,0.041666666666666664,2.25,1.8971397469702804,2.0,0.0,0.0,1.125,6.375,2.742097230628816,0.9899151153623543,0.005042442318822837,5.833333333333333,12.0,0.36695229376936567,0.46173056038291366,0.36695229376936567,0.46173056038291366,0.0,0,cost,cost,cost,2,5,0.09477826661354799,0.0
high,light,seed_0008,9,0,0.4533972270495803,1262.5,1.0,1.75,0.9040233959588798,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.463768115942029,9.916666666666666,2.4986107250941583,4.0,11.0,0.08333333333333333,2.1666666666666665,1.8656459532117287,1.75,0.4330127018922193,1.0,1.625,5.576388888888888,2.420006871100336,0.9851844143227078,0.007407792838646121,4.083333333333333,12.0,0.4244390420386339,0.4533972270495803,0.39252472907333963,0.4533972270495803,0.0,0,cost,cost,cost,2,7,0.05395818501094629,0.0
high,light,seed_0008,10,0,0.4146276447281266,1143.75,1.0,1.625,0.8608112276372609,0.075,0.375,0.375,0.4891304347826087,9.0,2.6770630673681683,4.25,9.0,0.0,2.5,1.8458969426577614,1.75,0.4330127018922193,1.0,1.25,6.854166666666667,3.2376233352740575,0.988547695904949,0.005726152047525523,4.916666666666667,12.0,0.39155903429160205,0.4146276447281266,0.3768237571884107,0.4146276447281266,0.0,0,cost,cost,cost,2,7,0.03140194376985789,0.0
high,light,seed_0008,11,0,0.419760006176531,1104.1666666666667,1.0,1.5833333333333333,0.8475138788317644,0.041666666666666664,0.20833333333333334,0.20833333333333334,0.3442028985507246,8.666666666666666,2.8819360776317637,4.25,10.0,0.0,2.4166666666666665,1.8329602534405527,1.625,0.4841229182759271,1.0,1.3333333333333333,7.166666666666667,3.916962163793849,0.9863557293431923,0.006822135328403867,5.25,12.0,0.419760006176531,0.2849602448078047,0.35763559576656573,0.419760006176531,0.0,0,cqi,cqi,cqi,2,7,0.008333333333333304,0.0
high,light,seed_0008,12,0,0.3841913957400063,1025.0,1.0,1.5,0.8232125367286973,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.463768115942029,9.375,3.42554740151118,5.75,10.0,0.08333333333333333,2.7083333333333335,1.941749011068551,1.5833333333333333,0.4930066485916347,1.0,1.625,7.0,3.9145975622117373,0.9887511215500326,0.005624439224983679,4.583333333333333,12.0,0.3841913957400063,0.375571844754686,0.3620884800852194,0.3841913957400063,0.0,0,cqi,cqi,cqi,2,7,0.0,0.0
high,light,seed_0008,13,0,0.46173056038291366,1262.5,1.0,1.75,0.9040233959588798,0.05000000000000001,0.25,0.25,0.391304347826087,9.541666666666666,2.915178191618634,4.25,10.0,0.125,2.0,1.9659165064326742,1.5,0.5,1.0,1.7916666666666667,6.3194444444444455,2.915442864946153,0.968655360103427,0.015672319948286495,3.6666666666666665,12.0,0.4269789926178622,0.46173056038291366,0.44033667567122237,0.46173056038291366,0.0,0,cost,cost,cost,2,7,0.03475156776505145,0.0
high,light,seed_0008,14,0,0.32972084153362374,866.6666666666666,1.0,1.3333333333333333,0.7892586106246351,0.08333333333333333,0.4166666666666667,0.4166666666666667,0.463768115942029,8.333333333333334,2.6718699236468995,2.5,10.0,0.08333333333333333,1.9583333333333333,1.9180884415005186,1.75,0.4330127018922193,1.0,1.2083333333333333,7.4375,3.233509624346391,0.9824568787802723,0.008771560609863838,5.0,12.0,0.2983188977637658,0.32972084153362374,0.2983188977637658,0.32972084153362374,0.0,0,cost,cost,cost,3,7,0.056401943769857965,0.0
high,medium,seed_0008,0,1,0.05579357814113817,995.8333333333334,0.9166666666666666,1.3636363636363635,0.6993951415417768,0.25000000000000006,0.625,1.25,0.0,8.583333333333334,3.438951713660558,6.25,12.0,0.041666666666666664,1.8333333333333333,1.6736295034505926,0.0,0.0,0.0,2.9583333333333335,7.736111111111112,4.693601995414399,0.9725438993966915,0.013728050301654249,4.333333333333333,6.0,0.0,0.05579357814113817,0.0,0.05579357814113817,0.0,0,cost,cost,cost,3,5,0.05579357814113817,0.0
high,medium,seed_0008,1,0,-0.09152385311531715,662.5,0.875,0.8571428571428571,0.5081403762662807,0.10000000000000002,0.25,0.5,0.35507246376811596,8.625,2.8695600708122493,4.0,12.0,0.041666666666666664,1.9583333333333333,1.679732632880243,1.25,0.9682458365518543,2.0,1.6666666666666667,7.25,4.095786000630766,0.9829207497693462,0.00853962511532691,7.833333333333333,6.0,-0.09152385311531715,-0.09327606685258216,-0.09327606685258212,-0.09152385311531715,0.0,0,cqi,cqi,cqi,3,7,-0.09152385311531715,0.0
high,medium,seed_0008,2,0,0.17330682987186985,741.6666666666666,1.0,0.8333333333333334,0.5724920497253542,0.11666666666666668,0.2916666666666667,0.5833333333333334,0.4746376811594203,8.0,2.6770630673681683,4.25,8.0,0.0,2.2916666666666665,1.7790944219033413,0.75,0.9682458365518543,2.0,1.9583333333333333,8.006944444444445,3.6841374080452027,0.9846428755718911,0.007678562214054441,6.333333333333333,6.0,0.17330682987186985,0.10361233320053653,0.06716739992032193,0.17330682987186985,0.0,0,cqi,cqi,cqi,2,7,0.024999999999999994,0.0
high,medium,seed_0008,3,0,0.1791130664541918,550.0,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,0.5072463768115942,8.166666666666666,3.0368111930480994,4.25,10.0,0.08333333333333333,2.3333333333333335,1.7184404159979578,0.8333333333333334,0.9860132971832694,2.0,2.0,7.895833333333333,3.4186351036959506,0.9855506238389405,0.007224688080529729,7.666666666666667,6.0,0.1791130664541918,0.1791130664541918,0.1791130664541918,0.1791130664541918,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,7,0.0,0.0
high,medium,seed_0008,4,0,0.18958023706077284,631.25,1.0,0.875,0.6419491525423728,0.10833333333333334,0.5416666666666666,0.5416666666666666,0.6630434782608695,9.333333333333334,2.8819360776317637,4.0,12.0,0.041666666666666664,2.4166666666666665,1.9162573541309225,1.0,0.0,0.0,2.0,6.6805555555555545,3.7938536631351436,0.9506092906868715,0.02469535465656425,5.666666666666667,6.0,0.18958023706077284,0.15274204430279456,0.18958023706077284,0.18958023706077284,0.0,0,cqi|switching,cqi|switching,cqi,3,4,0.0,0.0
high,medium,seed_0008,5,0,0.22611454227903519,670.8333333333334,1.0,0.9166666666666666,0.6411645394281191,0.05833333333333334,0.2916666666666667,0.2916666666666667,0.22826086956521738,8.875,2.8622907492659326,4.0,11.0,0.041666666666666664,2.0416666666666665,1.94878390849329,0.875,0.7252872993970504,2.0,2.0416666666666665,7.104166666666667,3.708352840148445,0.989035561520086,0.005482219239957009,5.666666666666667,6.0,0.1485753776361279,0.15603842207171922,0.22611454227903519,0.15603842207171922,0.07007612020731596,1,switching,switching,switching,3,7,0.07753916464290728,0.07007612020731596
high,medium,seed_0008,6,0,0.25431551416396414,710.4166666666666,1.0,0.9583333333333334,0.6445445878231564,0.025000000000000005,0.125,0.125,0.14130434782608695,9.083333333333334,2.812422838447701,3.5,10.0,0.041666666666666664,2.375,1.8379794788968713,0.9166666666666666,0.759202798262025,2.0,2.0833333333333335,6.736111111111111,3.37882727664971,0.9725576056028042,0.013721197198597879,5.833333333333333,6.0,0.2207797331208585,0.2207797331208585,0.25431551416396414,0.2207797331208585,0.033535781043105645,1,switching,switching,switching,3,7,0.008535781043105622,0.004369114376438971
high,medium,seed_0008,7,0,0.3466913957400064,1025.0,1.0,1.5,0.8232125367286973,0.1416666666666667,0.5833333333333334,0.7083333333333334,0.4963768115942029,9.75,2.504163200219453,4.0,9.0,0.041666666666666664,2.25,1.9095510375078721,0.9583333333333334,0.7894706383956841,2.0,2.3333333333333335,5.916666666666667,2.4243173915176235,0.9694698806908107,0.015265059654594626,6.666666666666667,6.0,0.3466913957400064,0.22196554550009753,0.3319561186368151,0.3466913957400064,0.0,0,cqi,cqi,cqi,2,7,-0.020833333333333315,-0.020833333333333315
high,medium,seed_0008,8,0,0.24327590825340914,779.1666666666666,1.0,1.0833333333333333,0.685183008072733,0.11666666666666668,0.5,0.5833333333333334,0.4782608695652174,9.083333333333334,2.5152313787977616,3.25,9.0,0.041666666666666664,2.25,1.8971397469702804,1.5,0.5,1.0,1.625,6.375,2.742097230628816,0.9899151153623543,0.005042442318822837,7.5,6.0,0.24327590825340914,0.22911306645419183,0.22911306645419183,0.24327590825340914,0.0,0,cqi,cqi,cqi,3,7,0.0,0.0
high,medium,seed_0008,9,0,0.3370884800852194,906.25,1.0,1.375,0.795196671709531,0.09166666666666667,0.375,0.4583333333333333,0.40942028985507245,9.916666666666666,2.4986107250941583,4.0,11.0,0.08333333333333333,2.1666666666666665,1.8656459532117287,1.0833333333333333,0.7592027982620249,2.0,2.2083333333333335,5.576388888888888,2.420006871100336,0.9851844143227078,0.007407792838646121,5.5,6.0,0.3370884800852194,0.2207797331208585,0.2207797331208585,0.3370884800852194,0.0,0,cqi,cqi,cqi,3,7,0.0,0.0
high,medium,seed_0008,10,0,0.24161306645419187,550.0,1.0,1.0,1.0,0.075,0.375,0.375,0.5398550724637681,9.0,2.6770630673681683,4.25,9.0,0.0,2.5,1.8458969426577614,1.375,0.4841229182759271,1.0,1.5416666666666667,6.854166666666667,3.2376233352740575,0.988547695904949,0.005726152047525523,6.666666666666667,6.0,0.24161306645419187,0.24161306645419187,0.24161306645419187,0.24161306645419187,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,7,0.0,0.0
high,medium,seed_0008,11,0,0.22429622848728448,958.3333333333334,1.0,1.1666666666666667,0.6909613375130617,0.20000000000000004,1.0,1.0,0.5072463768115942,8.666666666666666,2.8819360776317637,4.25,10.0,0.0,2.4166666666666665,1.8329602534405527,1.0,0.0,0.0,1.875,7.166666666666667,3.916962163793849,0.9863557293431923,0.006822135328403867,5.833333333333333,6.0,0.22429622848728448,0.13694566653386983,0.22429622848728448,0.22429622848728448,0.0,0,cqi|switching,cqi|switching,cqi,2,5,0.0,0.0
high,medium,seed_0008,12,0,0.21130152917957715,850.0,1.0,1.0,0.631004366812227,0.13333333333333333,0.3333333333333333,0.6666666666666666,0.463768115942029,9.375,3.42554740151118,5.75,10.0,0.08333333333333333,2.7083333333333335,1.941749011068551,1.1666666666666667,0.9860132971832694,2.0,2.0416666666666665,7.0,3.9145975622117373,0.9887511215500326,0.005624439224983679,8.166666666666666,6.0,0.21130152917957715,0.11766813317397723,0.1668094802180162,0.21130152917957715,0.0,0,cqi,cqi,cqi,2,7,0.0,0.0
high,medium,seed_0008,13,0,0.2830111853566004,858.3333333333334,1.0,1.1666666666666667,0.7027689454160042,0.08333333333333333,0.375,0.4166666666666667,0.3333333333333333,9.541666666666666,2.915178191618634,4.25,10.0,0.125,2.0,1.9659165064326742,1.0,1.0,2.0,2.2916666666666665,6.3194444444444455,2.915442864946153,0.968655360103427,0.015672319948286495,6.5,6.0,0.21313751285905683,0.2830111853566004,0.27796819584624377,0.2830111853566004,0.0,0,cost,cost,cost,3,7,0.06987367249754359,0.0
high,medium,seed_0008,14,0,0.15100146650731053,462.5,1.0,0.75,0.9030343007915568,0.11666666666666668,0.5833333333333334,0.5833333333333334,0.3804347826086957,8.333333333333334,2.6718699236468995,2.5,10.0,0.08333333333333333,1.9583333333333333,1.9180884415005186,1.1666666666666667,0.7993052538854533,2.0,1.7083333333333333,7.4375,3.233509624346391,0.9824568787802723,0.008771560609863838,6.5,6.0,0.15100146650731053,0.12774204430279454,0.13607537763612787,0.15100146650731053,0.0,0,cqi,cqi,cqi,3,7,0.016666666666666663,0.0
high,heavy,seed_0008,0,1,-0.5994992667463447,264.5833333333333,0.6666666666666666,0.5625,0.5595684152095476,0.075,0.375,0.375,0.0,8.583333333333334,3.438951713660558,6.25,12.0,0.041666666666666664,1.8333333333333333,1.6736295034505926,0.0,0.0,0.0,2.9583333333333335,7.736111111111112,4.693601995414399,0.9725438993966915,0.013728050301654249,13.0,2.0,-0.5994992667463447,-0.63805433346613,-0.5994992667463447,-0.5994992667463447,0.0,0,cqi|switching,cqi|switching,cqi,3,5,0.0,0.0
high,heavy,seed_0008,1,0,-0.16199926674634474,306.25,0.875,0.42857142857142855,0.7028688524590164,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.35507246376811596,8.625,2.8695600708122493,4.0,12.0,0.041666666666666664,1.9583333333333333,1.679732632880243,0.375,0.4841229182759271,1.0,2.5416666666666665,7.25,4.095786000630766,0.9829207497693462,0.00853962511532691,13.5,2.0,-0.16199926674634474,-0.28750000000000003,-0.28750000000000003,-0.16199926674634474,0.0,0,cqi,cqi,cqi,3,7,0.0,0.0
high,heavy,seed_0008,2,0,-0.037500000000000006,200.0,1.0,0.0,1.0,0.07500000000000001,0.375,0.375,0.6195652173913043,8.0,2.6770630673681683,4.25,8.0,0.0,2.2916666666666665,1.7790944219033413,0.375,0.4841229182759271,1.0,2.3333333333333335,8.006944444444445,3.6841374080452027,0.9846428755718911,0.007678562214054441,13.0,2.0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,7,0.0,0.0
high,heavy,seed_0008,3,0,0.0,200.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.166666666666666,3.0368111930480994,4.25,10.0,0.08333333333333333,2.3333333333333335,1.7184404159979578,0.0,0.0,0.0,2.75,7.895833333333333,3.4186351036959506,0.9855506238389405,0.007224688080529729,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,5,0.0,0.0
high,heavy,seed_0008,4,0,0.0,200.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.333333333333334,2.8819360776317637,4.0,12.0,0.041666666666666664,2.4166666666666665,1.9162573541309225,0.0,0.0,0.0,3.0,6.6805555555555545,3.7938536631351436,0.9506092906868715,0.02469535465656425,12.5,2.0,0.0,0.0,0.0,0.0,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,4,0.0,0.0
high,heavy,seed_0008,5,0,0.0,200.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.875,2.8622907492659326,4.0,11.0,0.041666666666666664,2.0416666666666665,1.94878390849329,0.0,0.0,0.0,2.9166666666666665,7.104166666666667,3.708352840148445,0.989035561520086,0.005482219239957009,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0,cqi|cost|switching,cqi|cost|switching,cqi,1,5,0.0,0.0
