dispersion,seed,scenario_index,method,utility,adr_kbps
mid_v2,11,18,"CQI+resource-cost hybrid (paper method, union)",0.691753633533933,4470.0
mid_v2,11,18,CQI+cost+joint 3-way union,0.691753633533933,4470.0
mid_v2,11,19,No grouping,0.6791841780840182,3000.0
mid_v2,11,19,CQI k-means,0.7011739183380474,3650.0
mid_v2,11,19,CQI k-means (k-means++),0.7011739183380474,3650.0
mid_v2,11,19,Resource-cost k-means,0.6857819128708714,3902.3333333333335
mid_v2,11,19,Resource-cost k-means (k-means++),0.6857819128708714,3902.3333333333335
mid_v2,11,19,Multi-feature k-means,0.7434633132665965,4137.333333333333
mid_v2,11,19,Multi-feature k-means (k-means++),0.7434633132665965,4137.333333333333
mid_v2,11,19,CQI+resource-cost joint k-means (single clustering),0.690708047733235,4004.3333333333335
mid_v2,11,19,"CQI+resource-cost hybrid (paper method, union)",0.7011739183380474,3650.0
mid_v2,11,19,CQI+cost+joint 3-way union,0.7011739183380474,3650.0
mid_v2,12,0,No grouping,0.6811841780840183,3000.0
mid_v2,12,0,CQI k-means,0.6811841780840183,3000.0
mid_v2,12,0,CQI k-means (k-means++),0.6811841780840183,3000.0
mid_v2,12,0,Resource-cost k-means,0.6967534005019069,4505.0
mid_v2,12,0,Resource-cost k-means (k-means++),0.6967534005019069,4505.0
mid_v2,12,0,Multi-feature k-means,0.7223585892680034,3994.0
mid_v2,12,0,Multi-feature k-means (k-means++),0.7223585892680034,3994.0
mid_v2,12,0,CQI+resource-cost joint k-means (single clustering),0.6811841780840183,3000.0
mid_v2,12,0,"CQI+resource-cost hybrid (paper method, union)",0.6967534005019069,4505.0
mid_v2,12,0,CQI+cost+joint 3-way union,0.6967534005019069,4505.0
mid_v2,12,1,No grouping,0.6865175114173517,3000.0
mid_v2,12,1,CQI k-means,0.713741476735796,3879.3333333333335
mid_v2,12,1,CQI k-means (k-means++),0.713741476735796,3879.3333333333335
mid_v2,12,1,Resource-cost k-means,0.7496439585511384,4475.333333333333
mid_v2,12,1,Resource-cost k-means (k-means++),0.7496439585511384,4475.333333333333
mid_v2,12,1,Multi-feature k-means,0.7460804257988042,4252.0
mid_v2,12,1,Multi-feature k-means (k-means++),0.7460804257988042,4252.0
mid_v2,12,1,CQI+resource-cost joint k-means (single clustering),0.760364154562915,5277.333333333333
mid_v2,12,1,"CQI+resource-cost hybrid (paper method, union)",0.7496439585511384,4475.333333333333
mid_v2,12,1,CQI+cost+joint 3-way union,0.760364154562915,5277.333333333333
mid_v2,12,2,No grouping,0.685850844750685,3000.0
mid_v2,12,2,CQI k-means,0.685850844750685,3000.0
mid_v2,12,2,CQI k-means (k-means++),0.685850844750685,3000.0
mid_v2,12,2,Resource-cost k-means,0.7043009838427158,4096.666666666667
mid_v2,12,2,Resource-cost k-means (k-means++),0.7043009838427158,4096.666666666667
mid_v2,12,2,Multi-feature k-means,0.685850844750685,3000.0
mid_v2,12,2,Multi-feature k-means (k-means++),0.685850844750685,3000.0
mid_v2,12,2,CQI+resource-cost joint k-means (single clustering),0.685850844750685,3000.0
mid_v2,12,2,"CQI+resource-cost hybrid (paper method, union)",0.7043009838427158,4096.666666666667
mid_v2,12,2,CQI+cost+joint 3-way union,0.7043009838427158,4096.666666666667
mid_v2,12,3,No grouping,0.6778508447506849,3000.0
mid_v2,12,3,CQI k-means,0.7056119756699737,3793.3333333333335
mid_v2,12,3,CQI k-means (k-means++),0.7056119756699737,3793.3333333333335
mid_v2,12,3,Resource-cost k-means,0.7410846365470052,4820.0
mid_v2,12,3,Resource-cost k-means (k-means++),0.7410846365470052,4820.0
mid_v2,12,3,Multi-feature k-means,0.7578518164640635,4395.333333333333
mid_v2,12,3,Multi-feature k-means (k-means++),0.7578518164640635,4395.333333333333
mid_v2,12,3,CQI+resource-cost joint k-means (single clustering),0.758364154562915,5277.333333333333
mid_v2,12,3,"CQI+resource-cost hybrid (paper method, union)",0.7410846365470052,4820.0
mid_v2,12,3,CQI+cost+joint 3-way union,0.758364154562915,5277.333333333333
mid_v2,12,4,No grouping,0.6758508447506849,3000.0
mid_v2,12,4,CQI k-means,0.7054824746041511,3707.3333333333335
mid_v2,12,4,CQI k-means (k-means++),0.7054824746041511,3707.3333333333335
mid_v2,12,4,Resource-cost k-means,0.6758508447506849,3000.0
mid_v2,12,4,Resource-cost k-means (k-means++),0.6758508447506849,3000.0
mid_v2,12,4,Multi-feature k-means,0.7353338122007742,4051.3333333333335
mid_v2,12,4,Multi-feature k-means (k-means++),0.7353338122007742,4051.3333333333335
mid_v2,12,4,CQI+resource-cost joint k-means (single clustering),0.6758508447506849,3000.0
mid_v2,12,4,"CQI+resource-cost hybrid (paper method, union)",0.7054824746041511,3707.3333333333335
mid_v2,12,4,CQI+cost+joint 3-way union,0.7054824746041511,3707.3333333333335
mid_v2,12,5,No grouping,0.6765175114173516,3000.0
mid_v2,12,5,CQI k-means,0.7318214236671594,4080.0
mid_v2,12,5,CQI k-means (k-means++),0.7318214236671594,4080.0
mid_v2,12,5,Resource-cost k-means,0.7500844035149791,4855.0
mid_v2,12,5,Resource-cost k-means (k-means++),0.7679673136946292,4598.666666666667
mid_v2,12,5,Multi-feature k-means,0.7566975383310118,4366.666666666667
mid_v2,12,5,Multi-feature k-means (k-means++),0.7566975383310118,4366.666666666667
mid_v2,12,5,CQI+resource-cost joint k-means (single clustering),0.7389220715855743,5128.0
mid_v2,12,5,"CQI+resource-cost hybrid (paper method, union)",0.7679673136946292,4598.666666666667
mid_v2,12,5,CQI+cost+joint 3-way union,0.7679673136946292,4598.666666666667
mid_v2,12,6,No grouping,0.6831841780840183,3000.0
mid_v2,12,6,CQI k-means,0.7144081434024627,3879.3333333333335
mid_v2,12,6,CQI k-means (k-means++),0.7144081434024627,3879.3333333333335
mid_v2,12,6,Resource-cost k-means,0.8017480407653061,5310.0
mid_v2,12,6,Resource-cost k-means (k-means++),0.7674168047202079,4995.0
mid_v2,12,6,Multi-feature k-means,0.7293338122007742,4051.3333333333335
mid_v2,12,6,Multi-feature k-means (k-means++),0.7293338122007742,4051.3333333333335
mid_v2,12,6,CQI+resource-cost joint k-means (single clustering),0.7787518627182519,5352.0
mid_v2,12,6,"CQI+resource-cost hybrid (paper method, union)",0.7674168047202079,4995.0
mid_v2,12,6,CQI+cost+joint 3-way union,0.7787518627182519,5352.0
mid_v2,12,7,No grouping,0.6805175114173516,3000.0
mid_v2,12,7,CQI k-means,0.7107662538030256,3822.0
mid_v2,12,7,CQI k-means (k-means++),0.7107662538030256,3822.0
mid_v2,12,7,Resource-cost k-means,0.767981317529886,4481.333333333333
mid_v2,12,7,Resource-cost k-means (k-means++),0.767981317529886,4481.333333333333
mid_v2,12,7,Multi-feature k-means,0.7455928143324188,4223.333333333333
mid_v2,12,7,Multi-feature k-means (k-means++),0.7455928143324188,4223.333333333333
mid_v2,12,7,CQI+resource-cost joint k-means (single clustering),0.767981317529886,4481.333333333333
mid_v2,12,7,"CQI+resource-cost hybrid (paper method, union)",0.767981317529886,4481.333333333333
mid_v2,12,7,CQI+cost+joint 3-way union,0.767981317529886,4481.333333333333
mid_v2,12,8,No grouping,0.6751841780840183,3000.0
mid_v2,12,8,CQI k-means,0.7276309093624165,3861.0
mid_v2,12,8,CQI k-means (k-means++),0.7193833663352331,3936.6666666666665
mid_v2,12,8,Resource-cost k-means,0.7437513032136718,4820.0
mid_v2,12,8,Resource-cost k-means (k-means++),0.7437513032136718,4820.0
mid_v2,12,8,Multi-feature k-means,0.7347616313695048,4288.0
mid_v2,12,8,Multi-feature k-means (k-means++),0.7347616313695049,4288.0
mid_v2,12,8,CQI+resource-cost joint k-means (single clustering),0.7636974878962484,5277.333333333333
mid_v2,12,8,"CQI+resource-cost hybrid (paper method, union)",0.7437513032136718,4820.0
mid_v2,12,8,CQI+cost+joint 3-way union,0.7636974878962484,5277.333333333333
mid_v2,12,9,No grouping,0.6885175114173516,3000.0
mid_v2,12,9,CQI k-means,0.6994824746041514,3707.3333333333335
mid_v2,12,9,CQI k-means (k-means++),0.7160501834298119,3428.0
mid_v2,12,9,Resource-cost k-means,0.7367966465999298,4137.333333333333
mid_v2,12,9,Resource-cost k-means (k-means++),0.7367966465999298,4137.333333333333
mid_v2,12,9,Multi-feature k-means,0.7293338122007741,4051.3333333333335
mid_v2,12,9,Multi-feature k-means (k-means++),0.7293338122007741,4051.3333333333335
mid_v2,12,9,CQI+resource-cost joint k-means (single clustering),0.7392842580663151,4166.0
mid_v2,12,9,"CQI+resource-cost hybrid (paper method, union)",0.7367966465999298,4137.333333333333
mid_v2,12,9,CQI+cost+joint 3-way union,0.7392842580663151,4166.0
mid_v2,12,10,No grouping,0.6845175114173516,3000.0
mid_v2,12,10,CQI k-means,0.7105871986027442,3850.6666666666665
mid_v2,12,10,CQI k-means (k-means++),0.7105871986027442,3850.6666666666665
mid_v2,12,10,Resource-cost k-means,0.751084170482953,4890.0
mid_v2,12,10,Resource-cost k-means (k-means++),0.751084170482953,4890.0
mid_v2,12,10,Multi-feature k-means,0.7412069155155248,4250.666666666667
mid_v2,12,10,Multi-feature k-means (k-means++),0.7412069155155248,4250.666666666667
mid_v2,12,10,CQI+resource-cost joint k-means (single clustering),0.8000811410666134,5345.0
mid_v2,12,10,"CQI+resource-cost hybrid (paper method, union)",0.751084170482953,4890.0
mid_v2,12,10,CQI+cost+joint 3-way union,0.8000811410666134,5345.0
mid_v2,12,11,No grouping,0.4346030583591544,1500.0
mid_v2,12,11,CQI k-means,0.621001641649734,2460.0
mid_v2,12,11,CQI k-means (k-means++),0.621001641649734,2460.0
mid_v2,12,11,Resource-cost k-means,0.6993117570746884,4156.666666666667
mid_v2,12,11,Resource-cost k-means (k-means++),0.6993117570746884,4156.666666666667
mid_v2,12,11,Multi-feature k-means,0.6671161783323092,3762.3333333333335
mid_v2,12,11,Multi-feature k-means (k-means++),0.6671161783323092,3762.3333333333335
mid_v2,12,11,CQI+resource-cost joint k-means (single clustering),0.6944799044625468,4077.6666666666665
mid_v2,12,11,"CQI+resource-cost hybrid (paper method, union)",0.6993117570746884,4156.666666666667
mid_v2,12,11,CQI+cost+joint 3-way union,0.6993117570746884,4156.666666666667
mid_v2,12,12,No grouping,0.6785175114173516,3000.0
mid_v2,12,12,CQI k-means,0.7273925156426394,4541.666666666667
mid_v2,12,12,CQI k-means (k-means++),0.7273925156426393,4541.666666666667
mid_v2,12,12,Resource-cost k-means,0.7630837044189007,4960.0
mid_v2,12,12,Resource-cost k-means (k-means++),0.7630837044189007,4960.0
mid_v2,12,12,Multi-feature k-means,0.7709565404626566,4538.666666666667
mid_v2,12,12,Multi-feature k-means (k-means++),0.7709565404626566,4538.666666666667
mid_v2,12,12,CQI+resource-cost joint k-means (single clustering),0.751976446407578,5202.666666666667
mid_v2,12,12,"CQI+resource-cost hybrid (paper method, union)",0.7630837044189007,4960.0
mid_v2,12,12,CQI+cost+joint 3-way union,0.7630837044189007,4960.0
mid_v2,12,13,No grouping,0.6891841780840183,3000.0
mid_v2,12,13,CQI k-means,0.696149141270818,3707.3333333333335
mid_v2,12,13,CQI k-means (k-means++),0.696149141270818,3707.3333333333335
mid_v2,12,13,Resource-cost k-means,0.7459013705985228,4280.666666666667
mid_v2,12,13,Resource-cost k-means (k-means++),0.7477508371496195,4890.0
mid_v2,12,13,Multi-feature k-means,0.7210252559346703,3994.0
mid_v2,12,13,Multi-feature k-means (k-means++),0.7210252559346703,3994.0
mid_v2,12,13,CQI+resource-cost joint k-means (single clustering),0.7920816071306658,5275.0
mid_v2,12,13,"CQI+resource-cost hybrid (paper method, union)",0.7477508371496195,4890.0
mid_v2,12,13,CQI+cost+joint 3-way union,0.7920816071306658,5275.0
mid_v2,12,14,No grouping,0.683850844750685,3000.0
mid_v2,12,14,CQI k-means,0.6997910308702551,3764.6666666666665
mid_v2,12,14,CQI k-means (k-means++),0.7644689289962713,4510.0
mid_v2,12,14,Resource-cost k-means,0.7244460788280553,4432.0
mid_v2,12,14,Resource-cost k-means (k-means++),0.7244460788280553,4432.0
mid_v2,12,14,Multi-feature k-means,0.683850844750685,3000.0
mid_v2,12,14,Multi-feature k-means (k-means++),0.683850844750685,3000.0
mid_v2,12,14,CQI+resource-cost joint k-means (single clustering),0.7096087064322909,4268.666666666667
mid_v2,12,14,"CQI+resource-cost hybrid (paper method, union)",0.7644689289962713,4510.0
mid_v2,12,14,CQI+cost+joint 3-way union,0.7644689289962713,4510.0
mid_v2,12,15,No grouping,0.6731841780840184,3000.0
mid_v2,12,15,CQI k-means,0.7087662538030256,3822.0
mid_v2,12,15,CQI k-means (k-means++),0.7087662538030256,3822.0
mid_v2,12,15,Resource-cost k-means,0.7548625896960364,4455.333333333333
mid_v2,12,15,Resource-cost k-means (k-means++),0.7548625896960364,4455.333333333333
mid_v2,12,15,Multi-feature k-means,0.6731841780840184,3000.0
mid_v2,12,15,Multi-feature k-means (k-means++),0.6731841780840184,3000.0
mid_v2,12,15,CQI+resource-cost joint k-means (single clustering),0.7548625896960364,4455.333333333333
mid_v2,12,15,"CQI+resource-cost hybrid (paper method, union)",0.7548625896960364,4455.333333333333
mid_v2,12,15,CQI+cost+joint 3-way union,0.7548625896960364,4455.333333333333
mid_v2,12,16,No grouping,0.6898508447506849,3000.0
mid_v2,12,16,CQI k-means,0.6898508447506849,3000.0
mid_v2,12,16,CQI k-means (k-means++),0.6920196402049955,3621.3333333333335
mid_v2,12,16,Resource-cost k-means,0.7074196011045213,4575.0
mid_v2,12,16,Resource-cost k-means (k-means++),0.7074196011045213,4575.0
mid_v2,12,16,Multi-feature k-means,0.6898508447506849,3000.0
mid_v2,12,16,Multi-feature k-means (k-means++),0.6898508447506849,3000.0
mid_v2,12,16,CQI+resource-cost joint k-means (single clustering),0.6898508447506849,3000.0
mid_v2,12,16,"CQI+resource-cost hybrid (paper method, union)",0.7074196011045213,4575.0
mid_v2,12,16,CQI+cost+joint 3-way union,0.7074196011045213,4575.0
mid_v2,12,17,No grouping,0.6818508447506849,3000.0
mid_v2,12,17,CQI k-means,0.7061432248920696,3625.3333333333335
mid_v2,12,17,CQI k-means (k-means++),0.7061432248920696,3625.3333333333335
mid_v2,12,17,Resource-cost k-means,0.7446431130742447,5202.666666666667
mid_v2,12,17,Resource-cost k-means (k-means++),0.7446431130742447,5202.666666666667
mid_v2,12,17,Multi-feature k-means,0.7415928143324189,4223.333333333333
mid_v2,12,17,Multi-feature k-means (k-means++),0.7415928143324189,4223.333333333333
mid_v2,12,17,CQI+resource-cost joint k-means (single clustering),0.6818508447506849,3000.0
mid_v2,12,17,"CQI+resource-cost hybrid (paper method, union)",0.7446431130742447,5202.666666666667
mid_v2,12,17,CQI+cost+joint 3-way union,0.7446431130742447,5202.666666666667
mid_v2,12,18,No grouping,0.6731841780840184,3000.0
mid_v2,12,18,CQI k-means,0.7366671455341074,4051.3333333333335
mid_v2,12,18,CQI k-means (k-means++),0.7366671455341074,4051.3333333333335
mid_v2,12,18,Resource-cost k-means,0.7374186689764168,4715.0
mid_v2,12,18,Resource-cost k-means (k-means++),0.7374186689764168,4715.0
mid_v2,12,18,Multi-feature k-means,0.7441299799332631,4137.333333333333
mid_v2,12,18,Multi-feature k-means (k-means++),0.7441299799332631,4137.333333333333
mid_v2,12,18,CQI+resource-cost joint k-means (single clustering),0.7024256137862299,4904.0
mid_v2,12,18,"CQI+resource-cost hybrid (paper method, union)",0.7374186689764168,4715.0
mid_v2,12,18,CQI+cost+joint 3-way union,0.7374186689764168,4715.0
mid_v2,12,19,No grouping,0.6818508447506849,3000.0
mid_v2,12,19,CQI k-means,0.6993034194038698,3736.0
mid_v2,12,19,CQI k-means (k-means++),0.6993034194038698,3736.0
mid_v2,12,19,Resource-cost k-means,0.7447510701816455,4855.0
mid_v2,12,19,Resource-cost k-means (k-means++),0.7447510701816455,4855.0
mid_v2,12,19,Multi-feature k-means,0.6818508447506849,3000.0
mid_v2,12,19,Multi-feature k-means (k-means++),0.6818508447506849,3000.0
mid_v2,12,19,CQI+resource-cost joint k-means (single clustering),0.7322554049189076,5128.0
mid_v2,12,19,"CQI+resource-cost hybrid (paper method, union)",0.7447510701816455,4855.0
mid_v2,12,19,CQI+cost+joint 3-way union,0.7447510701816455,4855.0
mid_v2,13,0,No grouping,0.6851841780840182,3000.0
mid_v2,13,0,CQI k-means,0.720717273348441,3693.0
mid_v2,13,0,CQI k-means (k-means++),0.720717273348441,3693.0
mid_v2,13,0,Resource-cost k-means,0.7219584673616701,4403.333333333333
mid_v2,13,0,Resource-cost k-means (k-means++),0.7493097797409115,5202.666666666667
mid_v2,13,0,Multi-feature k-means,0.757185149797397,4395.333333333333
mid_v2,13,0,Multi-feature k-means (k-means++),0.7522099268646265,4338.0
mid_v2,13,0,CQI+resource-cost joint k-means (single clustering),0.7431159256632428,5165.333333333333
mid_v2,13,0,"CQI+resource-cost hybrid (paper method, union)",0.7493097797409115,5202.666666666667
mid_v2,13,0,CQI+cost+joint 3-way union,0.7493097797409115,5202.666666666667
mid_v2,13,1,No grouping,0.6891841780840183,3000.0
mid_v2,13,1,CQI k-means,0.6986367527372032,3736.0
mid_v2,13,1,CQI k-means (k-means++),0.6986367527372032,3736.0
mid_v2,13,1,Resource-cost k-means,0.7608270393968342,4452.666666666667
mid_v2,13,1,Resource-cost k-means (k-means++),0.7608270393968342,4452.666666666667
mid_v2,13,1,Multi-feature k-means,0.7508765935312933,4338.0
mid_v2,13,1,Multi-feature k-means (k-means++),0.7508765935312933,4338.0
mid_v2,13,1,CQI+resource-cost joint k-means (single clustering),0.7658022623296046,4510.0
mid_v2,13,1,"CQI+resource-cost hybrid (paper method, union)",0.7608270393968342,4452.666666666667
mid_v2,13,1,CQI+cost+joint 3-way union,0.7658022623296046,4510.0
mid_v2,13,2,No grouping,0.6851841780840182,3000.0
mid_v2,13,2,CQI k-means,0.7085871986027441,3850.6666666666665
mid_v2,13,2,CQI k-means (k-means++),0.7085871986027441,3850.6666666666665
mid_v2,13,2,Resource-cost k-means,0.732088138816714,4309.666666666667
mid_v2,13,2,Resource-cost k-means (k-means++),0.7475036338185799,5240.0
mid_v2,13,2,Multi-feature k-means,0.6851841780840182,3000.0
mid_v2,13,2,Multi-feature k-means (k-means++),0.6851841780840182,3000.0
mid_v2,13,2,CQI+resource-cost joint k-means (single clustering),0.7289220715855743,5128.0
mid_v2,13,2,"CQI+resource-cost hybrid (paper method, union)",0.7475036338185799,5240.0
mid_v2,13,2,CQI+cost+joint 3-way union,0.7475036338185799,5240.0
mid_v2,13,3,No grouping,0.6805175114173516,3000.0
mid_v2,13,3,CQI k-means,0.7182290882021811,3908.0
mid_v2,13,3,CQI k-means (k-means++),0.7182290882021811,3908.0
mid_v2,13,3,Resource-cost k-means,0.7237522353417764,4680.0
mid_v2,13,3,Resource-cost k-means (k-means++),0.7237522353417764,4680.0
mid_v2,13,3,Multi-feature k-means,0.7530556487315746,4309.333333333333
mid_v2,13,3,Multi-feature k-means (k-means++),0.7530556487315746,4309.333333333333
mid_v2,13,3,CQI+resource-cost joint k-means (single clustering),0.7604165716881818,5030.0
mid_v2,13,3,"CQI+resource-cost hybrid (paper method, union)",0.7237522353417764,4680.0
mid_v2,13,3,CQI+cost+joint 3-way union,0.7604165716881818,5030.0
mid_v2,13,4,No grouping,0.6825175114173515,3000.0
mid_v2,13,4,CQI k-means,0.7091243642035884,3764.6666666666665
mid_v2,13,4,CQI k-means (k-means++),0.7091243642035884,3764.6666666666665
mid_v2,13,4,Resource-cost k-means,0.7220858017071358,4645.0
mid_v2,13,4,Resource-cost k-means (k-means++),0.7257522353417764,4680.0
mid_v2,13,4,Multi-feature k-means,0.6825175114173515,3000.0
mid_v2,13,4,Multi-feature k-means (k-means++),0.6825175114173515,3000.0
mid_v2,13,4,CQI+resource-cost joint k-means (single clustering),0.7000409150025161,4074.3333333333335
mid_v2,13,4,"CQI+resource-cost hybrid (paper method, union)",0.7257522353417764,4680.0
mid_v2,13,4,CQI+cost+joint 3-way union,0.7257522353417764,4680.0
