mode,dispersion,seed,scenario_index,method,utility
aligned,mid_v2,19,0,CQI+cost hybrid (2-way),0.7190071760192355
aligned,mid_v2,19,0,CQI+cost+RBprofile hybrid (3-way),0.7190071760192355
aligned,mid_v2,19,1,CQI k-means,0.728199402690596
aligned,mid_v2,19,1,Multi-feature k-means,0.7059205319360774
aligned,mid_v2,19,1,CQI+cost hybrid (2-way),0.7664165716881818
aligned,mid_v2,19,1,CQI+cost+RBprofile hybrid (3-way),0.7664165716881818
aligned,mid_v2,19,2,CQI k-means,0.7359543139889659
aligned,mid_v2,19,2,Multi-feature k-means,0.757185149797397
aligned,mid_v2,19,2,CQI+cost hybrid (2-way),0.7190855686751096
aligned,mid_v2,19,2,CQI+cost+RBprofile hybrid (3-way),0.7190855686751096
aligned,mid_v2,19,3,CQI k-means,0.7112538652694108
aligned,mid_v2,19,3,Multi-feature k-means,0.7485680372651893
aligned,mid_v2,19,3,CQI+cost hybrid (2-way),0.7498031944577092
aligned,mid_v2,19,3,CQI+cost+RBprofile hybrid (3-way),0.7498031944577092
aligned,mid_v2,19,4,CQI k-means,0.695850844750685
aligned,mid_v2,19,4,Multi-feature k-means,0.7229757018002113
aligned,mid_v2,19,4,CQI+cost hybrid (2-way),0.7160853356430835
aligned,mid_v2,19,4,CQI+cost+RBprofile hybrid (3-way),0.7160853356430835
aligned,mid_v2,19,5,CQI k-means,0.6765175114173516
aligned,mid_v2,19,5,Multi-feature k-means,0.7356423684668779
aligned,mid_v2,19,5,CQI+cost hybrid (2-way),0.7316787138082103
aligned,mid_v2,19,5,CQI+cost+RBprofile hybrid (3-way),0.7316787138082103
aligned,mid_v2,19,6,CQI k-means,0.6979700860705365
aligned,mid_v2,19,6,Multi-feature k-means,0.7327966465999299
aligned,mid_v2,19,6,CQI+cost hybrid (2-way),0.7576727612637822
aligned,mid_v2,19,6,CQI+cost+RBprofile hybrid (3-way),0.7576727612637822
aligned,mid_v2,19,7,CQI k-means,0.7283585892680035
aligned,mid_v2,19,7,Multi-feature k-means,0.7358214236671592
aligned,mid_v2,19,7,CQI+cost hybrid (2-way),0.7731355956629379
aligned,mid_v2,19,7,CQI+cost+RBprofile hybrid (3-way),0.7731355956629379
aligned,mid_v2,19,8,CQI k-means,0.7033034194038699
aligned,mid_v2,19,8,Multi-feature k-means,0.6885175114173516
aligned,mid_v2,19,8,CQI+cost hybrid (2-way),0.7137527014058285
aligned,mid_v2,19,8,CQI+cost+RBprofile hybrid (3-way),0.7137527014058285
aligned,mid_v2,19,9,CQI k-means,0.6996615298044326
aligned,mid_v2,19,9,Multi-feature k-means,0.7394633132665965
aligned,mid_v2,19,9,CQI+cost hybrid (2-way),0.7143157827201028
aligned,mid_v2,19,9,CQI+cost+RBprofile hybrid (3-way),0.7143157827201028
aligned,mid_v2,19,10,CQI k-means,0.7080995871363589
aligned,mid_v2,19,10,Multi-feature k-means,0.7354633132665965
aligned,mid_v2,19,10,CQI+cost hybrid (2-way),0.7080995871363589
aligned,mid_v2,19,10,CQI+cost+RBprofile hybrid (3-way),0.720537644468285
aligned,mid_v2,19,11,CQI k-means,0.6900196402049956
aligned,mid_v2,19,11,Multi-feature k-means,0.683850844750685
aligned,mid_v2,19,11,CQI+cost hybrid (2-way),0.7054196011045213
aligned,mid_v2,19,11,CQI+cost+RBprofile hybrid (3-way),0.7054196011045213
aligned,mid_v2,19,12,CQI k-means,0.7142290882021812
aligned,mid_v2,19,12,Multi-feature k-means,0.7216919226013371
aligned,mid_v2,19,12,CQI+cost hybrid (2-way),0.7476439585511382
aligned,mid_v2,19,12,CQI+cost+RBprofile hybrid (3-way),0.7476439585511382
aligned,mid_v2,19,13,CQI k-means,0.6918405850047141
aligned,mid_v2,19,13,Multi-feature k-means,0.7465680372651895
aligned,mid_v2,19,13,CQI+cost hybrid (2-way),0.7428279715249387
aligned,mid_v2,19,13,CQI+cost+RBprofile hybrid (3-way),0.7428279715249387
aligned,mid_v2,19,14,CQI k-means,0.7008674675494194
aligned,mid_v2,19,14,Multi-feature k-means,0.7459013705985227
aligned,mid_v2,19,14,CQI+cost hybrid (2-way),0.7340848695790314
aligned,mid_v2,19,14,CQI+cost+RBprofile hybrid (3-way),0.7340848695790314
aligned,mid_v2,19,15,CQI k-means,0.7336423684668779
aligned,mid_v2,19,15,Multi-feature k-means,0.7535432601979598
aligned,mid_v2,19,15,CQI+cost hybrid (2-way),0.7908574321937384
aligned,mid_v2,19,15,CQI+cost+RBprofile hybrid (3-way),0.7908574321937384
aligned,mid_v2,19,16,CQI k-means,0.683850844750685
aligned,mid_v2,19,16,Multi-feature k-means,0.743234703931856
aligned,mid_v2,19,16,CQI+cost hybrid (2-way),0.7979621561923315
aligned,mid_v2,19,16,CQI+cost+RBprofile hybrid (3-way),0.7979621561923315
aligned,mid_v2,19,17,CQI k-means,0.7195624215355145
aligned,mid_v2,19,17,Multi-feature k-means,0.7419509247329817
aligned,mid_v2,19,17,CQI+cost hybrid (2-way),0.7457791164865579
aligned,mid_v2,19,17,CQI+cost+RBprofile hybrid (3-way),0.7457791164865579
aligned,mid_v2,19,18,CQI k-means,0.7017910308702551
aligned,mid_v2,19,18,Multi-feature k-means,0.7391052028660337
aligned,mid_v2,19,18,CQI+cost hybrid (2-way),0.7650216885166327
aligned,mid_v2,19,18,CQI+cost+RBprofile hybrid (3-way),0.7650216885166327
aligned,mid_v2,19,19,CQI k-means,0.7011243642035885
aligned,mid_v2,19,19,Multi-feature k-means,0.6891841780840182
aligned,mid_v2,19,19,CQI+cost hybrid (2-way),0.7638913419739167
aligned,mid_v2,19,19,CQI+cost+RBprofile hybrid (3-way),0.7638913419739167
aligned,mid_v2,20,0,CQI k-means,0.7002008008827528
aligned,mid_v2,20,0,Multi-feature k-means,0.7223408396429977
aligned,mid_v2,20,0,CQI+cost hybrid (2-way),0.7334182029123646
aligned,mid_v2,20,0,CQI+cost+RBprofile hybrid (3-way),0.7334182029123646
aligned,mid_v2,20,1,CQI k-means,0.7145871986027442
aligned,mid_v2,20,1,Multi-feature k-means,0.6831841780840183
aligned,mid_v2,20,1,CQI+cost hybrid (2-way),0.7493354022850344
aligned,mid_v2,20,1,CQI+cost+RBprofile hybrid (3-way),0.7519013705985228
aligned,mid_v2,20,2,CQI k-means,0.6985072516713807
aligned,mid_v2,20,2,Multi-feature k-means,0.7557223153982413
aligned,mid_v2,20,2,CQI+cost hybrid (2-way),0.70304068197049
aligned,mid_v2,20,2,CQI+cost+RBprofile hybrid (3-way),0.7034824746041511
aligned,mid_v2,20,3,CQI k-means,0.7369757018002112
aligned,mid_v2,20,3,Multi-feature k-means,0.7643394279304487
aligned,mid_v2,20,3,CQI+cost hybrid (2-way),0.7767774852623751
aligned,mid_v2,20,3,CQI+cost+RBprofile hybrid (3-way),0.7767774852623751
aligned,mid_v2,20,4,CQI k-means,0.7053272961525293
aligned,mid_v2,20,4,Multi-feature k-means,0.7548765935312931
aligned,mid_v2,20,4,CQI+cost hybrid (2-way),0.7309476941296974
aligned,mid_v2,20,4,CQI+cost+RBprofile hybrid (3-way),0.7309476941296974
aligned,mid_v2,20,5,CQI k-means,0.6966863068716621
aligned,mid_v2,20,5,Multi-feature k-means,0.7265376444682852
aligned,mid_v2,20,5,CQI+cost hybrid (2-way),0.7001390911433298
aligned,mid_v2,20,5,CQI+cost+RBprofile hybrid (3-way),0.7001390911433298
aligned,mid_v2,20,6,CQI k-means,0.732488090333826
aligned,mid_v2,20,6,Multi-feature k-means,0.7648270393968342
aligned,mid_v2,20,6,CQI+cost hybrid (2-way),0.7680834713868745
aligned,mid_v2,20,6,CQI+cost+RBprofile hybrid (3-way),0.7680834713868745
aligned,mid_v2,20,7,CQI k-means,0.7106367527372031
aligned,mid_v2,20,7,Multi-feature k-means,0.7330252559346703
aligned,mid_v2,20,7,CQI+cost hybrid (2-way),0.7106367527372031
aligned,mid_v2,20,7,CQI+cost+RBprofile hybrid (3-way),0.7205871986027442
aligned,mid_v2,20,8,CQI k-means,0.691595286568294
aligned,mid_v2,20,8,Multi-feature k-means,0.7337718695327003
aligned,mid_v2,20,8,CQI+cost hybrid (2-way),0.7394177368483122
aligned,mid_v2,20,8,CQI+cost+RBprofile hybrid (3-way),0.7394177368483122
aligned,mid_v2,20,9,CQI k-means,0.7366671455341075
aligned,mid_v2,20,9,Multi-feature k-means,0.7889069863281974
aligned,mid_v2,20,9,CQI+cost hybrid (2-way),0.7512246538043679
aligned,mid_v2,20,9,CQI+cost+RBprofile hybrid (3-way),0.7512246538043679
aligned,mid_v2,20,10,CQI k-means,0.7124081434024627
aligned,mid_v2,20,10,Multi-feature k-means,0.7372842580663149
aligned,mid_v2,20,10,CQI+cost hybrid (2-way),0.730933860683662
aligned,mid_v2,20,10,CQI+cost+RBprofile hybrid (3-way),0.730933860683662
aligned,mid_v2,20,11,CQI k-means,0.7208462007343889
aligned,mid_v2,20,11,Multi-feature k-means,0.7506975383310117
aligned,mid_v2,20,11,CQI+cost hybrid (2-way),0.763135595662938
aligned,mid_v2,20,11,CQI+cost+RBprofile hybrid (3-way),0.763135595662938
aligned,mid_v2,20,12,CQI k-means,0.6898508447506849
aligned,mid_v2,20,12,Multi-feature k-means,0.7241795340677222
aligned,mid_v2,20,12,CQI+cost hybrid (2-way),0.7764193748618123
aligned,mid_v2,20,12,CQI+cost+RBprofile hybrid (3-way),0.7764193748618123
aligned,mid_v2,20,13,CQI k-means,0.7072538652694108
aligned,mid_v2,20,13,Multi-feature k-means,0.7495432601979599
aligned,mid_v2,20,13,CQI+cost hybrid (2-way),0.7514172707842601
aligned,mid_v2,20,13,CQI+cost+RBprofile hybrid (3-way),0.7514172707842601
aligned,mid_v2,20,14,CQI k-means,0.7029881746589778
aligned,mid_v2,20,14,Multi-feature k-means,0.7298214236671594
aligned,mid_v2,20,14,CQI+cost hybrid (2-way),0.7267520023097501
aligned,mid_v2,20,14,CQI+cost+RBprofile hybrid (3-way),0.7267520023097501
aligned,mid_v2,20,15,CQI k-means,0.711741476735796
aligned,mid_v2,20,15,Multi-feature k-means,0.7440804257988041
aligned,mid_v2,20,15,CQI+cost hybrid (2-way),0.7490628956854323
aligned,mid_v2,20,15,CQI+cost+RBprofile hybrid (3-way),0.7490628956854323
aligned,mid_v2,20,16,CQI k-means,0.7170748100691294
aligned,mid_v2,20,16,Multi-feature k-means,0.7593642049976785
aligned,mid_v2,20,16,CQI+cost hybrid (2-way),0.7200858017071358
aligned,mid_v2,20,16,CQI+cost+RBprofile hybrid (3-way),0.7593642049976785
aligned,mid_v2,20,17,CQI k-means,0.7015626891794015
aligned,mid_v2,20,17,Multi-feature k-means,0.6905175114173516
aligned,mid_v2,20,17,CQI+cost hybrid (2-way),0.7364179698803386
aligned,mid_v2,20,17,CQI+cost+RBprofile hybrid (3-way),0.7364179698803386
aligned,mid_v2,20,18,CQI k-means,0.7112538652694108
aligned,mid_v2,20,18,Multi-feature k-means,0.6811841780840183
aligned,mid_v2,20,18,CQI+cost hybrid (2-way),0.7630868365706092
aligned,mid_v2,20,18,CQI+cost+RBprofile hybrid (3-way),0.7630868365706092
aligned,mid_v2,20,19,CQI k-means,0.7162634659375756
aligned,mid_v2,20,19,Multi-feature k-means,0.7472347039318561
aligned,mid_v2,20,19,CQI+cost hybrid (2-way),0.7517508371496198
aligned,mid_v2,20,19,CQI+cost+RBprofile hybrid (3-way),0.7517508371496198
aligned,mid_v2,21,0,CQI k-means,0.7076119756699738
aligned,mid_v2,21,0,Multi-feature k-means,0.7300004788674408
aligned,mid_v2,21,0,CQI+cost hybrid (2-way),0.7361863149575275
aligned,mid_v2,21,0,CQI+cost+RBprofile hybrid (3-way),0.7361863149575275
aligned,mid_v2,21,1,CQI k-means,0.7056119756699738
aligned,mid_v2,21,1,Multi-feature k-means,0.750388982064908
aligned,mid_v2,21,1,CQI+cost hybrid (2-way),0.7152678931130737
aligned,mid_v2,21,1,CQI+cost+RBprofile hybrid (3-way),0.7152678931130737
aligned,mid_v2,21,2,CQI k-means,0.6811841780840183
aligned,mid_v2,21,2,Multi-feature k-means,0.7460804257988042
aligned,mid_v2,21,2,CQI+cost hybrid (2-way),0.7677499050215152
aligned,mid_v2,21,2,CQI+cost+RBprofile hybrid (3-way),0.7677499050215152
aligned,mid_v2,21,3,CQI k-means,0.689850844750685
aligned,mid_v2,21,3,Multi-feature k-means,0.7337718695327003
aligned,mid_v2,21,3,CQI+cost hybrid (2-way),0.7120858017071358
aligned,mid_v2,21,3,CQI+cost+RBprofile hybrid (3-way),0.7120858017071358
aligned,mid_v2,21,4,CQI k-means,0.6865175114173517
aligned,mid_v2,21,4,Multi-feature k-means,0.7160500330018998
aligned,mid_v2,21,4,CQI+cost hybrid (2-way),0.7017531674698808
aligned,mid_v2,21,4,CQI+cost+RBprofile hybrid (3-way),0.7036119756699738
aligned,mid_v2,21,5,CQI k-means,0.7054329204696923
aligned,mid_v2,21,5,Multi-feature k-means,0.7452347039318562
aligned,mid_v2,21,5,CQI+cost hybrid (2-way),0.7414700941564021
aligned,mid_v2,21,5,CQI+cost+RBprofile hybrid (3-way),0.7414700941564021
aligned,mid_v2,21,6,CQI k-means,0.7227166996685664
aligned,mid_v2,21,6,Multi-feature k-means,0.7625184831307302
aligned,mid_v2,21,6,CQI+cost hybrid (2-way),0.7774441519290418
aligned,mid_v2,21,6,CQI+cost+RBprofile hybrid (3-way),0.7774441519290418
aligned,mid_v2,21,7,CQI k-means,0.6991243642035885
aligned,mid_v2,21,7,Multi-feature k-means,0.7264880903338261
aligned,mid_v2,21,7,CQI+cost hybrid (2-way),0.7270851026110574
aligned,mid_v2,21,7,CQI+cost+RBprofile hybrid (3-way),0.7270851026110574
aligned,mid_v2,21,8,CQI k-means,0.6918508447506849
aligned,mid_v2,21,8,Multi-feature k-means,0.7323090351335447
aligned,mid_v2,21,8,CQI+cost hybrid (2-way),0.7140858017071359
aligned,mid_v2,21,8,CQI+cost+RBprofile hybrid (3-way),0.7248462007343888
aligned,mid_v2,21,9,CQI k-means,0.7215128674010556
aligned,mid_v2,21,9,Multi-feature k-means,0.7712650967287603
aligned,mid_v2,21,9,CQI+cost hybrid (2-way),0.7620834713868745
aligned,mid_v2,21,9,CQI+cost+RBprofile hybrid (3-way),0.7620834713868745
aligned,mid_v2,21,10,CQI k-means,0.7094369827898277
aligned,mid_v2,21,10,Multi-feature k-means,0.7686479841965527
aligned,mid_v2,21,10,CQI+cost hybrid (2-way),0.7960117103267904
aligned,mid_v2,21,10,CQI+cost+RBprofile hybrid (3-way),0.7960117103267904
aligned,mid_v2,21,11,CQI k-means,0.6968158079374844
aligned,mid_v2,21,11,Multi-feature k-means,0.7391052028660337
aligned,mid_v2,21,11,CQI+cost hybrid (2-way),0.7540308716643451
aligned,mid_v2,21,11,CQI+cost+RBprofile hybrid (3-way),0.7540308716643451
aligned,mid_v2,21,12,CQI k-means,0.7091720128874113
aligned,mid_v2,21,12,Multi-feature k-means,0.6839046330468883
aligned,mid_v2,21,12,CQI+cost hybrid (2-way),0.713520410029744
aligned,mid_v2,21,12,CQI+cost+RBprofile hybrid (3-way),0.713520410029744
aligned,mid_v2,21,13,CQI k-means,0.6878508447506849
aligned,mid_v2,21,13,Multi-feature k-means,0.733642368466878
aligned,mid_v2,21,13,CQI+cost hybrid (2-way),0.7510556487315747
aligned,mid_v2,21,13,CQI+cost+RBprofile hybrid (3-way),0.7510556487315747
aligned,mid_v2,21,14,CQI k-means,0.7074329204696924
aligned,mid_v2,21,14,Multi-feature k-means,0.6851841780840182
aligned,mid_v2,21,14,CQI+cost hybrid (2-way),0.741852611506194
aligned,mid_v2,21,14,CQI+cost+RBprofile hybrid (3-way),0.741852611506194
aligned,mid_v2,21,15,CQI k-means,0.7092351440062864
aligned,mid_v2,21,15,Multi-feature k-means,0.7510556487315747
aligned,mid_v2,21,15,CQI+cost hybrid (2-way),0.7467510701816457
aligned,mid_v2,21,15,CQI+cost+RBprofile hybrid (3-way),0.7467510701816457
aligned,mid_v2,21,16,CQI k-means,0.7151715468233588
aligned,mid_v2,21,16,Multi-feature k-means,0.7386175913996483
aligned,mid_v2,21,16,CQI+cost hybrid (2-way),0.7517508371496195
aligned,mid_v2,21,16,CQI+cost+RBprofile hybrid (3-way),0.7517508371496195
aligned,mid_v2,21,17,CQI k-means,0.6825175114173516
aligned,mid_v2,21,17,Multi-feature k-means,0.6825175114173516
aligned,mid_v2,21,17,CQI+cost hybrid (2-way),0.7086235439440765
aligned,mid_v2,21,17,CQI+cost+RBprofile hybrid (3-way),0.7187166996685664
aligned,mid_v2,21,18,CQI k-means,0.7152538652694108
aligned,mid_v2,21,18,Multi-feature k-means,0.6745175114173516
aligned,mid_v2,21,18,CQI+cost hybrid (2-way),0.7461167711401365
aligned,mid_v2,21,18,CQI+cost+RBprofile hybrid (3-way),0.7461167711401365
aligned,mid_v2,21,19,CQI k-means,0.8035796301818459
aligned,mid_v2,21,19,Multi-feature k-means,0.7545558198262851
aligned,mid_v2,21,19,CQI+cost hybrid (2-way),0.8157335468575909
aligned,mid_v2,21,19,CQI+cost+RBprofile hybrid (3-way),0.8157335468575909
aligned,mid_v2,22,0,CQI k-means,0.7320004788674407
aligned,mid_v2,22,0,Multi-feature k-means,0.764339427930449
aligned,mid_v2,22,0,CQI+cost hybrid (2-way),0.7630378855861765
aligned,mid_v2,22,0,CQI+cost+RBprofile hybrid (3-way),0.7630378855861765
aligned,mid_v2,22,1,CQI k-means,0.7136603964538365
aligned,mid_v2,22,1,Multi-feature k-means,0.6831841780840182
aligned,mid_v2,22,1,CQI+cost hybrid (2-way),0.7464179698803385
aligned,mid_v2,22,1,CQI+cost+RBprofile hybrid (3-way),0.7464179698803385
aligned,mid_v2,22,2,CQI k-means,0.7260500330018997
aligned,mid_v2,22,2,Multi-feature k-means,0.758388982064908
aligned,mid_v2,22,2,CQI+cost hybrid (2-way),0.7260500330018997
aligned,mid_v2,22,2,CQI+cost+RBprofile hybrid (3-way),0.7534137591321375
aligned,mid_v2,22,3,CQI k-means,0.6971739183380473
aligned,mid_v2,22,3,Multi-feature k-means,0.7344880903338261
aligned,mid_v2,22,3,CQI+cost hybrid (2-way),0.7218429701311047
aligned,mid_v2,22,3,CQI+cost+RBprofile hybrid (3-way),0.7320004788674407
aligned,mid_v2,22,4,CQI k-means,0.7119205319360775
aligned,mid_v2,22,4,Multi-feature k-means,0.7367966465999298
aligned,mid_v2,22,4,CQI+cost hybrid (2-way),0.7587506041175934
aligned,mid_v2,22,4,CQI+cost+RBprofile hybrid (3-way),0.7587506041175934
aligned,mid_v2,22,5,CQI k-means,0.7181998687546483
aligned,mid_v2,22,5,Multi-feature k-means,0.7769069863281975
aligned,mid_v2,22,5,CQI+cost hybrid (2-way),0.756417037752234
aligned,mid_v2,22,5,CQI+cost+RBprofile hybrid (3-way),0.756417037752234
aligned,mid_v2,22,6,CQI k-means,0.6971739183380474
aligned,mid_v2,22,6,Multi-feature k-means,0.7170748100691293
aligned,mid_v2,22,6,CQI+cost hybrid (2-way),0.7137527014058285
aligned,mid_v2,22,6,CQI+cost+RBprofile hybrid (3-way),0.7137527014058285
aligned,mid_v2,22,7,CQI k-means,0.7329757018002112
aligned,mid_v2,22,7,Multi-feature k-means,0.6845175114173516
aligned,mid_v2,22,7,CQI+cost hybrid (2-way),0.7018133723763306
aligned,mid_v2,22,7,CQI+cost+RBprofile hybrid (3-way),0.7018133723763306
aligned,mid_v2,22,8,CQI k-means,0.7218709778016184
aligned,mid_v2,22,8,Multi-feature k-means,0.7442594809990855
aligned,mid_v2,22,8,CQI+cost hybrid (2-way),0.7218709778016184
aligned,mid_v2,22,8,CQI+cost+RBprofile hybrid (3-way),0.739284258066315
aligned,mid_v2,22,9,CQI k-means,0.6885175114173516
aligned,mid_v2,22,9,Multi-feature k-means,0.7182290882021813
aligned,mid_v2,22,9,CQI+cost hybrid (2-way),0.7268321968991319
aligned,mid_v2,22,9,CQI+cost+RBprofile hybrid (3-way),0.7268321968991319
aligned,mid_v2,22,10,CQI k-means,0.7370499075856962
aligned,mid_v2,22,10,Multi-feature k-means,0.7286671455341074
aligned,mid_v2,22,10,CQI+cost hybrid (2-way),0.7767496719894891
aligned,mid_v2,22,10,CQI+cost+RBprofile hybrid (3-way),0.7767496719894891
aligned,mid_v2,22,11,CQI k-means,0.7313338122007742
aligned,mid_v2,22,11,Multi-feature k-means,0.7487470924654709
aligned,mid_v2,22,11,CQI+cost hybrid (2-way),0.7573959959867396
aligned,mid_v2,22,11,CQI+cost+RBprofile hybrid (3-way),0.7573959959867396
aligned,mid_v2,22,12,CQI k-means,0.7135396893442782
aligned,mid_v2,22,12,Multi-feature k-means,0.7462594809990855
aligned,mid_v2,22,12,CQI+cost hybrid (2-way),0.7457513032136717
aligned,mid_v2,22,12,CQI+cost+RBprofile hybrid (3-way),0.7457513032136717
aligned,mid_v2,22,13,CQI k-means,0.6989948631377658
aligned,mid_v2,22,13,Multi-feature k-means,0.7313338122007741
aligned,mid_v2,22,13,CQI+cost hybrid (2-way),0.7298577690084916
aligned,mid_v2,22,13,CQI+cost+RBprofile hybrid (3-way),0.7298577690084916
aligned,mid_v2,22,14,CQI k-means,0.6923281964710994
aligned,mid_v2,22,14,Multi-feature k-means,0.6891841780840183
aligned,mid_v2,22,14,CQI+cost hybrid (2-way),0.6954200671685737
aligned,mid_v2,22,14,CQI+cost+RBprofile hybrid (3-way),0.7395928143324189
aligned,mid_v2,22,15,CQI k-means,0.698636752737203
aligned,mid_v2,22,15,Multi-feature k-means,0.7508765935312931
aligned,mid_v2,22,15,CQI+cost hybrid (2-way),0.7527506041175933
aligned,mid_v2,22,15,CQI+cost+RBprofile hybrid (3-way),0.7527506041175933
aligned,mid_v2,22,16,CQI k-means,0.7136515882893114
aligned,mid_v2,22,16,Multi-feature k-means,0.7522099268646265
aligned,mid_v2,22,16,CQI+cost hybrid (2-way),0.7621603727301673
aligned,mid_v2,22,16,CQI+cost+RBprofile hybrid (3-way),0.7621603727301673
aligned,mid_v2,22,17,CQI k-means,0.7258709778016184
aligned,mid_v2,22,17,Multi-feature k-means,0.7606975383310117
aligned,mid_v2,22,17,CQI+cost hybrid (2-way),0.7668342863506917
aligned,mid_v2,22,17,CQI+cost+RBprofile hybrid (3-way),0.7668342863506917
aligned,mid_v2,22,18,CQI k-means,0.7240500330018997
aligned,mid_v2,22,18,Multi-feature k-means,0.7539013705985227
aligned,mid_v2,22,18,CQI+cost hybrid (2-way),0.7484179698803385
aligned,mid_v2,22,18,CQI+cost+RBprofile hybrid (3-way),0.7484179698803385
aligned,mid_v2,22,19,CQI k-means,0.6805175114173516
aligned,mid_v2,22,19,Multi-feature k-means,0.6968411806749738
aligned,mid_v2,22,19,CQI+cost hybrid (2-way),0.7178429701311047
aligned,mid_v2,22,19,CQI+cost+RBprofile hybrid (3-way),0.7178429701311047
aligned,mid_v2,23,0,CQI k-means,0.7105871986027442
aligned,mid_v2,23,0,Multi-feature k-means,0.6831841780840183
aligned,mid_v2,23,0,CQI+cost hybrid (2-way),0.7324184359443907
aligned,mid_v2,23,0,CQI+cost+RBprofile hybrid (3-way),0.7354633132665964
aligned,mid_v2,23,1,CQI k-means,0.6842648641297324
aligned,mid_v2,23,1,Multi-feature k-means,0.679402527672788
aligned,mid_v2,23,1,CQI+cost hybrid (2-way),0.6995583812641079
aligned,mid_v2,23,1,CQI+cost+RBprofile hybrid (3-way),0.6995583812641079
aligned,mid_v2,23,2,CQI k-means,0.7042786423366404
aligned,mid_v2,23,2,Multi-feature k-means,0.6858508447506849
aligned,mid_v2,23,2,CQI+cost hybrid (2-way),0.7309220715855743
aligned,mid_v2,23,2,CQI+cost+RBprofile hybrid (3-way),0.7309220715855743
aligned,mid_v2,23,3,CQI k-means,0.706636752737203
aligned,mid_v2,23,3,Multi-feature k-means,0.683850844750685
aligned,mid_v2,23,3,CQI+cost hybrid (2-way),0.706636752737203
aligned,mid_v2,23,3,CQI+cost+RBprofile hybrid (3-way),0.7414633132665964
aligned,mid_v2,23,4,CQI k-means,0.7263585892680036
