dispersion,seed,scenario_index,method,objective,adr_kbps,log_utility
high,16,1,CQI k-means,ADR,3402.6666666666665,0.35168138447595737
high,16,1,Resource-cost k-means,ADR,2017.3333333333333,0.3912166461198783
high,16,1,Multi-feature k-means,ADR,3334.0,0.24279992431083855
high,16,2,No grouping,log-utility,550.0,0.11844639978752515
high,16,2,CQI k-means,log-utility,3000.0,0.36387238915847026
high,16,2,Resource-cost k-means,log-utility,1105.6666666666667,0.3236228694053822
high,16,2,Multi-feature k-means,log-utility,1730.6666666666667,0.3144606840192634
high,16,2,No grouping,ADR,550.0,0.11844639978752515
high,16,2,CQI k-means,ADR,3750.0,0.36387238915847026
high,16,2,Resource-cost k-means,ADR,2023.0,0.3236228694053822
high,16,2,Multi-feature k-means,ADR,3170.6666666666665,0.3144606840192634
high,16,3,No grouping,log-utility,550.0,0.11711306645419181
high,16,3,CQI k-means,log-utility,3186.6666666666665,0.4055083262134795
high,16,3,Resource-cost k-means,log-utility,1118.6666666666667,0.2828617167960246
high,16,3,Multi-feature k-means,log-utility,2029.3333333333333,0.4088269963482252
high,16,3,No grouping,ADR,550.0,0.11711306645419181
high,16,3,CQI k-means,ADR,4000.0,0.4055083262134795
high,16,3,Resource-cost k-means,ADR,2152.0,0.2828617167960246
high,16,3,Multi-feature k-means,ADR,3364.0,0.348653440102545
high,16,4,No grouping,log-utility,550.0,0.11444639978752515
high,16,4,CQI k-means,log-utility,3074.6666666666665,0.3789267639804739
high,16,4,Resource-cost k-means,log-utility,1179.3333333333333,0.3141387484083407
high,16,4,Multi-feature k-means,log-utility,2048.0,0.4064748908687855
high,16,4,No grouping,ADR,550.0,0.11444639978752515
high,16,4,CQI k-means,ADR,3850.0,0.3789267639804739
high,16,4,Resource-cost k-means,ADR,2289.3333333333335,0.3141387484083407
high,16,4,Multi-feature k-means,ADR,3700.0,0.28187761536511036
high,16,5,No grouping,log-utility,550.0,0.13644639978752515
high,16,5,CQI k-means,log-utility,1495.3333333333333,0.3665465505959037
high,16,5,Resource-cost k-means,log-utility,1188.0,0.3331783243529573
high,16,5,Multi-feature k-means,log-utility,1023.3333333333334,0.25475971473857567
high,16,5,No grouping,ADR,550.0,0.13644639978752515
high,16,5,CQI k-means,ADR,2316.3333333333335,0.3665465505959037
high,16,5,Resource-cost k-means,ADR,1260.0,0.09445497582152114
high,16,5,Multi-feature k-means,ADR,2604.0,0.22711314383640796
high,16,6,No grouping,log-utility,550.0,0.11911306645419178
high,16,6,CQI k-means,log-utility,1617.3333333333333,0.3890422362952079
high,16,6,Resource-cost k-means,log-utility,1127.3333333333333,0.29390129274064125
high,16,6,Multi-feature k-means,log-utility,1768.0,0.32775647306038364
high,16,6,No grouping,ADR,550.0,0.11911306645419178
high,16,6,CQI k-means,ADR,3700.0,0.35967853508080183
high,16,6,Resource-cost k-means,ADR,2174.6666666666665,0.29390129274064125
high,16,6,Multi-feature k-means,ADR,3800.0,0.28257331689590265
high,16,7,No grouping,log-utility,550.0,0.11711306645419181
high,16,7,CQI k-means,log-utility,1656.0,0.4032401013009884
high,16,7,Resource-cost k-means,log-utility,1138.3333333333333,0.3352375223680296
high,16,7,Multi-feature k-means,log-utility,2010.6666666666667,0.4045124351609984
high,16,7,No grouping,ADR,550.0,0.11711306645419181
high,16,7,CQI k-means,ADR,3402.6666666666665,0.35368138447595737
high,16,7,Resource-cost k-means,ADR,2056.0,0.3352375223680296
high,16,7,Multi-feature k-means,ADR,3293.3333333333335,0.3817180136611373
high,16,8,No grouping,log-utility,550.0,0.13777973312085848
high,16,8,CQI k-means,log-utility,1786.6666666666667,0.34140436758094367
high,16,8,Resource-cost k-means,log-utility,1120.0,0.34143782835742553
high,16,8,Multi-feature k-means,log-utility,1665.3333333333333,0.41264573754144546
high,16,8,No grouping,ADR,550.0,0.13777973312085848
high,16,8,CQI k-means,ADR,3286.6666666666665,0.34140436758094367
high,16,8,Resource-cost k-means,ADR,1985.3333333333333,0.34143782835742553
high,16,8,Multi-feature k-means,ADR,3550.0,0.41264573754144546
high,16,9,No grouping,log-utility,550.0,0.13577973312085848
high,16,9,CQI k-means,log-utility,1397.3333333333333,0.31130706327580066
high,16,9,Resource-cost k-means,log-utility,1200.6666666666667,0.21029705218680717
high,16,9,Multi-feature k-means,log-utility,1749.3333333333333,0.32410857853982344
high,16,9,No grouping,ADR,550.0,0.13577973312085848
high,16,9,CQI k-means,ADR,3054.6666666666665,0.301517000457583
high,16,9,Resource-cost k-means,ADR,1310.0,0.1481844487447726
high,16,9,Multi-feature k-means,ADR,2784.0,0.31504041604925703
high,16,10,No grouping,log-utility,550.0,0.11044639978752514
high,16,10,CQI k-means,log-utility,1725.3333333333333,0.427556708857921
high,16,10,Resource-cost k-means,log-utility,1190.3333333333333,0.3494749780357291
high,16,10,Multi-feature k-means,log-utility,2141.3333333333335,0.43338103013825263
high,16,10,No grouping,ADR,550.0,0.11044639978752514
high,16,10,CQI k-means,ADR,3050.0,0.2636878853844321
high,16,10,Resource-cost k-means,ADR,2239.0,0.3494749780357291
high,16,10,Multi-feature k-means,ADR,3048.6666666666665,0.34092155616378184
high,16,11,No grouping,log-utility,550.0,0.12377973312085847
high,16,11,CQI k-means,log-utility,1708.6666666666667,0.41075251277669333
high,16,11,Resource-cost k-means,log-utility,1179.3333333333333,0.15621790029757393
high,16,11,Multi-feature k-means,log-utility,1880.0,0.36897717351707765
high,16,11,No grouping,ADR,550.0,0.12377973312085847
high,16,11,CQI k-means,ADR,3248.0,0.3350898063937169
high,16,11,Resource-cost k-means,ADR,1270.0,0.08298239626454905
high,16,11,Multi-feature k-means,ADR,2980.0,0.2916134224279206
high,16,12,No grouping,log-utility,550.0,0.12777973312085847
high,16,12,CQI k-means,log-utility,2888.0,0.34529082692546476
high,16,12,Resource-cost k-means,log-utility,1954.6666666666667,0.38756875159931814
high,16,12,Multi-feature k-means,log-utility,1646.6666666666667,0.41423597871121537
high,16,12,No grouping,ADR,550.0,0.12777973312085847
high,16,12,CQI k-means,ADR,3600.0,0.34529082692546476
high,16,12,Resource-cost k-means,ADR,2037.6666666666667,0.38756875159931814
high,16,12,Multi-feature k-means,ADR,3540.6666666666665,0.41423597871121537
high,16,13,No grouping,log-utility,550.0,0.12311306645419179
high,16,13,CQI k-means,log-utility,3000.0,0.36453905582513696
high,16,13,Resource-cost k-means,log-utility,2276.0,0.34323085296940026
high,16,13,Multi-feature k-means,log-utility,1824.0,0.3473668232887307
high,16,13,No grouping,ADR,550.0,0.12311306645419179
high,16,13,CQI k-means,ADR,3750.0,0.36453905582513696
high,16,13,Resource-cost k-means,ADR,2276.0,0.34323085296940026
high,16,13,Multi-feature k-means,ADR,3786.6666666666665,0.29321094869844366
high,16,14,No grouping,log-utility,550.0,0.12377973312085847
high,16,14,CQI k-means,log-utility,3000.0,0.3612057224918036
high,16,14,Resource-cost k-means,log-utility,2085.3333333333335,0.4231040132432388
high,16,14,Multi-feature k-means,log-utility,1818.3333333333333,0.38313266258773276
high,16,14,No grouping,ADR,550.0,0.12377973312085847
high,16,14,CQI k-means,ADR,3750.0,0.3612057224918036
high,16,14,Resource-cost k-means,ADR,2163.0,0.4231040132432388
high,16,14,Multi-feature k-means,ADR,3402.6666666666665,0.34968138447595737
high,16,15,No grouping,log-utility,550.0,0.13377973312085847
high,16,15,CQI k-means,log-utility,1426.6666666666667,0.3418570631956258
high,16,15,Resource-cost k-means,log-utility,1110.0,0.2971554741847413
high,16,15,Multi-feature k-means,log-utility,1861.3333333333333,0.3613292789965175
high,16,15,No grouping,ADR,550.0,0.13377973312085847
high,16,15,CQI k-means,ADR,3209.3333333333335,0.3274419118731568
high,16,15,Resource-cost k-means,ADR,2137.3333333333335,0.2971554741847413
high,16,15,Multi-feature k-means,ADR,3051.3333333333335,0.25741893440250235
high,16,16,No grouping,log-utility,550.0,0.12844639978752515
high,16,16,CQI k-means,log-utility,2850.6666666666665,0.3437636395144631
high,16,16,Resource-cost k-means,log-utility,1936.0,0.3825875237454246
high,16,16,Multi-feature k-means,log-utility,1674.6666666666667,0.303517000457583
high,16,16,No grouping,ADR,550.0,0.12844639978752515
high,16,16,CQI k-means,ADR,3550.0,0.3437636395144631
high,16,16,Resource-cost k-means,ADR,2010.3333333333333,0.3825875237454246
high,16,16,Multi-feature k-means,ADR,3550.0,0.2980591881953636
high,16,17,No grouping,log-utility,550.0,0.12577973312085844
high,16,17,CQI k-means,log-utility,1664.0,0.39331922375561673
high,16,17,Resource-cost k-means,log-utility,1066.6666666666667,0.2706242611283251
high,16,17,Multi-feature k-means,log-utility,1749.3333333333333,0.3274419118731568
high,16,17,No grouping,ADR,550.0,0.12577973312085844
high,16,17,CQI k-means,ADR,3450.0,0.3353759313591261
high,16,17,Resource-cost k-means,ADR,2034.6666666666667,0.2706242611283251
high,16,17,Multi-feature k-means,ADR,3481.3333333333335,0.2635304779252991
high,16,18,No grouping,log-utility,550.0,0.1431130664541918
high,16,18,CQI k-means,log-utility,1554.0,0.3866277194202379
high,16,18,Resource-cost k-means,log-utility,1084.0,0.295370079684225
high,16,18,Multi-feature k-means,log-utility,1749.3333333333333,0.3314419118731568
high,16,18,No grouping,ADR,550.0,0.1431130664541918
high,16,18,CQI k-means,ADR,3050.0,0.26982509873777805
high,16,18,Resource-cost k-means,ADR,2080.0,0.295370079684225
high,16,18,Multi-feature k-means,ADR,2750.0,0.2632310661725091
high,16,19,No grouping,log-utility,550.0,0.13511306645419183
high,16,19,CQI k-means,log-utility,1320.0,0.2955406210659181
high,16,19,Resource-cost k-means,log-utility,1014.3333333333334,0.3008389357398271
high,16,19,Multi-feature k-means,log-utility,1712.0,0.3228127894987032
high,16,19,No grouping,ADR,550.0,0.13511306645419183
high,16,19,CQI k-means,ADR,2855.3333333333335,0.2955406210659181
high,16,19,Resource-cost k-means,ADR,1815.6666666666667,0.3008389357398271
high,16,19,Multi-feature k-means,ADR,3150.0,0.26324819286463336
high,17,0,No grouping,log-utility,550.0,0.12177973312085849
high,17,0,CQI k-means,log-utility,2738.6666666666665,0.31984874394812424
high,17,0,Resource-cost k-means,log-utility,1079.0,0.3147673690773706
high,17,0,Multi-feature k-means,log-utility,1394.6666666666667,0.3286084705288188
high,17,0,No grouping,ADR,550.0,0.12177973312085849
high,17,0,CQI k-means,ADR,3400.0,0.31984874394812424
high,17,0,Resource-cost k-means,ADR,1968.3333333333333,0.3147673690773706
high,17,0,Multi-feature k-means,ADR,3093.3333333333335,0.3051648949781431
high,17,1,No grouping,log-utility,550.0,0.11244639978752512
high,17,1,CQI k-means,log-utility,1644.6666666666667,0.39839637342705125
high,17,1,Resource-cost k-means,log-utility,1144.6666666666667,0.3013137779632078
high,17,1,Multi-feature k-means,log-utility,1572.0,0.36440626493864475
high,17,1,No grouping,ADR,550.0,0.11244639978752512
high,17,1,CQI k-means,ADR,3700.0,0.35967853508080183
high,17,1,Resource-cost k-means,ADR,2205.3333333333335,0.3013137779632078
high,17,1,Multi-feature k-means,ADR,3380.0,0.36440626493864475
high,17,2,No grouping,log-utility,550.0,0.1071130664541918
high,17,2,CQI k-means,log-utility,1720.6666666666667,0.4165566941406187
high,17,2,Resource-cost k-means,log-utility,1153.3333333333333,0.33012258714756815
high,17,2,Multi-feature k-means,log-utility,2029.3333333333333,0.40549366301489187
high,17,2,No grouping,ADR,550.0,0.1071130664541918
high,17,2,CQI k-means,ADR,4000.0,0.4048416595468127
high,17,2,Resource-cost k-means,ADR,2155.3333333333335,0.33012258714756815
high,17,2,Multi-feature k-means,ADR,3628.6666666666665,0.3901183170984174
high,17,3,No grouping,log-utility,550.0,0.12311306645419179
high,17,3,CQI k-means,log-utility,3037.3333333333335,0.36806624323613873
high,17,3,Resource-cost k-means,log-utility,1136.0,0.3002742020185912
high,17,3,Multi-feature k-means,log-utility,1730.6666666666667,0.32046068401926336
high,17,3,No grouping,ADR,550.0,0.12311306645419179
high,17,3,CQI k-means,ADR,3800.0,0.36806624323613873
high,17,3,Resource-cost k-means,ADR,2192.0,0.3002742020185912
high,17,3,Multi-feature k-means,ADR,3850.0,0.30358794555086205
high,17,4,No grouping,log-utility,550.0,0.1317797331208585
high,17,4,CQI k-means,log-utility,1495.3333333333333,0.35121321726257027
high,17,4,Resource-cost k-means,log-utility,2179.3333333333335,0.39412721793219435
high,17,4,Multi-feature k-means,log-utility,1842.6666666666667,0.34968138447595737
high,17,4,No grouping,ADR,550.0,0.1317797331208585
high,17,4,CQI k-means,ADR,3450.0,0.31737593135912606
high,17,4,Resource-cost k-means,ADR,2179.3333333333335,0.39412721793219435
high,17,4,Multi-feature k-means,ADR,3402.6666666666665,0.34968138447595737
high,17,5,No grouping,log-utility,550.0,0.11644639978752513
high,17,5,CQI k-means,log-utility,1668.0,0.4237109493315805
high,17,5,Resource-cost k-means,log-utility,1126.3333333333333,0.3332833171923475
high,17,5,Multi-feature k-means,log-utility,1621.0,0.3950058228615714
high,17,5,No grouping,ADR,550.0,0.11644639978752513
high,17,5,CQI k-means,ADR,3750.0,0.3672057224918036
high,17,5,Resource-cost k-means,ADR,2081.0,0.3332833171923475
high,17,5,Multi-feature k-means,ADR,3486.6666666666665,0.3950058228615714
high,17,6,No grouping,log-utility,550.0,0.11377973312085847
high,17,6,CQI k-means,log-utility,1635.3333333333333,0.42141517500776254
high,17,6,Resource-cost k-means,log-utility,1173.0,0.3507291594798292
high,17,6,Multi-feature k-means,log-utility,1558.0,0.3770513469944707
high,17,6,No grouping,ADR,550.0,0.11377973312085847
high,17,6,CQI k-means,ADR,3800.0,0.28390665022923595
high,17,6,Resource-cost k-means,ADR,2199.0,0.3507291594798292
high,17,6,Multi-feature k-means,ADR,3293.3333333333335,0.3770513469944707
high,17,7,No grouping,log-utility,550.0,0.13044639978752517
high,17,7,CQI k-means,log-utility,1786.6666666666667,0.336737700914277
high,17,7,Resource-cost k-means,log-utility,1110.0,0.29382214085140795
high,17,7,Multi-feature k-means,log-utility,1898.6666666666667,0.37062506803763773
high,17,7,No grouping,ADR,550.0,0.13044639978752517
high,17,7,CQI k-means,ADR,3286.6666666666665,0.336737700914277
high,17,7,Resource-cost k-means,ADR,2140.0,0.29382214085140795
high,17,7,Multi-feature k-means,ADR,3500.0,0.2918289933587558
high,17,8,No grouping,log-utility,550.0,0.13777973312085848
high,17,8,CQI k-means,log-utility,1674.6666666666667,0.30751700045758296
high,17,8,Resource-cost k-means,log-utility,550.0,0.13777973312085848
high,17,8,Multi-feature k-means,log-utility,1805.3333333333333,0.3470522621015038
high,17,8,No grouping,ADR,550.0,0.13777973312085848
high,17,8,CQI k-means,ADR,3054.6666666666665,0.30751700045758296
high,17,8,Resource-cost k-means,ADR,1260.0,0.09845497582152113
high,17,8,Multi-feature k-means,ADR,3000.0,0.25676656724592334
high,17,9,No grouping,log-utility,550.0,0.1317797331208585
high,17,9,CQI k-means,log-utility,1516.6666666666667,0.36133193037911765
high,17,9,Resource-cost k-means,log-utility,550.0,0.1317797331208585
high,17,9,Multi-feature k-means,log-utility,1693.3333333333333,0.3124982283114764
high,17,9,No grouping,ADR,550.0,0.1317797331208585
high,17,9,CQI k-means,ADR,3400.0,0.32451541061479083
high,17,9,Resource-cost k-means,ADR,1240.0,0.08340013493546522
high,17,9,Multi-feature k-means,ADR,3350.0,0.23507559954419482
high,17,10,No grouping,log-utility,550.0,0.11711306645419181
high,17,10,CQI k-means,log-utility,3074.6666666666665,0.38159343064714063
high,17,10,Resource-cost k-means,log-utility,1170.6666666666667,0.35153507237013465
high,17,10,Multi-feature k-means,log-utility,1170.6666666666667,0.3197658391303908
high,17,10,No grouping,ADR,550.0,0.11711306645419181
high,17,10,CQI k-means,ADR,3850.0,0.38159343064714063
high,17,10,Resource-cost k-means,ADR,2134.6666666666665,0.35153507237013465
high,17,10,Multi-feature k-means,ADR,3727.3333333333335,0.2711460963192982
high,17,11,No grouping,log-utility,550.0,0.12244639978752517
high,17,11,CQI k-means,log-utility,1592.6666666666667,0.3674922510926851
high,17,11,Resource-cost k-means,log-utility,1205.3333333333333,0.3663600428152677
high,17,11,Multi-feature k-means,log-utility,1674.6666666666667,0.40875541931355713
high,17,11,No grouping,ADR,550.0,0.12244639978752517
high,17,11,CQI k-means,ADR,3800.0,0.28190665022923594
high,17,11,Resource-cost k-means,ADR,2214.6666666666665,0.3663600428152677
high,17,11,Multi-feature k-means,ADR,3635.3333333333335,0.40875541931355713
high,17,12,No grouping,log-utility,550.0,0.11977973312085846
high,17,12,CQI k-means,log-utility,1808.6666666666667,0.42216903186946203
high,17,12,Resource-cost k-means,log-utility,1936.0,0.377920857078758
high,17,12,Multi-feature k-means,log-utility,1639.6666666666667,0.38674891502513487
high,17,12,No grouping,ADR,550.0,0.11977973312085846
high,17,12,CQI k-means,ADR,3700.0,0.3670118684141352
high,17,12,Resource-cost k-means,ADR,1981.0,0.377920857078758
high,17,12,Multi-feature k-means,ADR,3576.0,0.38674891502513487
high,17,13,No grouping,log-utility,550.0,0.12644639978752512
high,17,13,CQI k-means,log-utility,1805.3333333333333,0.3450522621015038
high,17,13,Resource-cost k-means,log-utility,1107.3333333333333,0.3357468506875816
high,17,13,Multi-feature k-means,log-utility,1973.3333333333333,0.39588331278654487
high,17,13,No grouping,ADR,550.0,0.12644639978752512
high,17,13,CQI k-means,ADR,3325.3333333333335,0.3450522621015038
high,17,13,Resource-cost k-means,ADR,2032.0,0.3357468506875816
high,17,13,Multi-feature k-means,ADR,3289.3333333333335,0.25787003013833376
high,17,14,No grouping,log-utility,550.0,0.11444639978752515
high,17,14,CQI k-means,log-utility,1654.6666666666667,0.4010046920029948
high,17,14,Resource-cost k-means,log-utility,1083.6666666666667,0.3098222099634264
high,17,14,Multi-feature k-means,log-utility,1562.6666666666667,0.3682013855235298
