dispersion,load,seed,method,mean_utility
high,medium,seed_0002,CQI+cost+regret-graph 3-way union,0.2045702555913
high,medium,seed_0002,CQI+cost+switching+regret-graph 4-way union,0.20516801795621362
high,medium,seed_0003,CQI k-means,0.21485022799541326
high,medium,seed_0003,CQI+cost 2-way union,0.2239724203864475
high,medium,seed_0003,CQI+cost+switching 3-way union,0.22410994578769938
high,medium,seed_0003,CQI+cost+regret-graph 3-way union,0.24606185270057837
high,medium,seed_0003,CQI+cost+switching+regret-graph 4-way union,0.24606185270057837
high,medium,seed_0004,CQI k-means,0.19068172193069355
high,medium,seed_0004,CQI+cost 2-way union,0.21044507747233712
high,medium,seed_0004,CQI+cost+switching 3-way union,0.20922734245786215
high,medium,seed_0004,CQI+cost+regret-graph 3-way union,0.217788516355
high,medium,seed_0004,CQI+cost+switching+regret-graph 4-way union,0.217788516355
high,medium,seed_0005,CQI k-means,0.12812731950045966
high,medium,seed_0005,CQI+cost 2-way union,0.18289858276310697
high,medium,seed_0005,CQI+cost+switching 3-way union,0.19289496567416015
high,medium,seed_0005,CQI+cost+regret-graph 3-way union,0.2142397290643582
high,medium,seed_0005,CQI+cost+switching+regret-graph 4-way union,0.20678130217197885
high,medium,seed_0006,CQI k-means,0.1795181274701471
high,medium,seed_0006,CQI+cost 2-way union,0.20263230539304108
high,medium,seed_0006,CQI+cost+switching 3-way union,0.20263230539304108
high,medium,seed_0006,CQI+cost+regret-graph 3-way union,0.23089647968786717
high,medium,seed_0006,CQI+cost+switching+regret-graph 4-way union,0.23089647968786717
high,medium,seed_0007,CQI k-means,0.22692770489492003
high,medium,seed_0007,CQI+cost 2-way union,0.23475010087468715
high,medium,seed_0007,CQI+cost+switching 3-way union,0.24205817323893417
high,medium,seed_0007,CQI+cost+regret-graph 3-way union,0.25943552786027413
high,medium,seed_0007,CQI+cost+switching+regret-graph 4-way union,0.2637333362183322
high,medium,seed_0008,CQI k-means,0.2059948213126102
high,medium,seed_0008,CQI+cost 2-way union,0.2082552639662639
high,medium,seed_0008,CQI+cost+switching 3-way union,0.21208468548415116
high,medium,seed_0008,CQI+cost+regret-graph 3-way union,0.24480037807354185
high,medium,seed_0008,CQI+cost+switching+regret-graph 4-way union,0.24480037807354185
high,medium,seed_0009,CQI k-means,0.23802661159309516
high,medium,seed_0009,CQI+cost 2-way union,0.2528436651682827
high,medium,seed_0009,CQI+cost+switching 3-way union,0.2528436651682827
high,medium,seed_0009,CQI+cost+regret-graph 3-way union,0.25735691595940413
high,medium,seed_0009,CQI+cost+switching+regret-graph 4-way union,0.25735691595940413
high,medium,seed_0010,CQI k-means,0.17705504065673086
high,medium,seed_0010,CQI+cost 2-way union,0.19897070773040326
high,medium,seed_0010,CQI+cost+switching 3-way union,0.20531820688793534
high,medium,seed_0010,CQI+cost+regret-graph 3-way union,0.23898804679208838
