scenario_id,ue_id,user_index,rb_index,rate_kbps,sinr_db,cqi
simu5g_00000015,15,0,19,1160.0,31.61771525256,15.0
simu5g_00000015,15,0,20,1160.0,34.5761572115048,15.0
simu5g_00000015,15,0,21,1128.0,35.2841082650698,14.0
simu5g_00000015,15,0,22,1160.0,38.5830089325579,15.0
simu5g_00000015,15,0,23,1160.0,34.2070874778396,15.0
simu5g_00000015,15,0,24,1160.0,29.4717672758969,15.0
simu5g_00000015,31,1,0,888.0,25.2701263713121,12.0
simu5g_00000015,31,1,1,808.0,24.8049535741774,11.0
simu5g_00000015,31,1,2,1128.0,27.780652109489,14.0
simu5g_00000015,31,1,3,1128.0,28.0111222864505,14.0
simu5g_00000015,31,1,4,1128.0,21.2043118989277,14.0
simu5g_00000015,31,1,5,984.0,28.5624309293216,13.0
simu5g_00000015,31,1,6,1128.0,31.4083324169108,14.0
simu5g_00000015,31,1,7,984.0,30.6386567476787,13.0
simu5g_00000015,31,1,8,1160.0,32.8340964966193,15.0
simu5g_00000015,31,1,9,1160.0,31.935538085632,15.0
simu5g_00000015,31,1,10,1128.0,25.8766988017574,14.0
simu5g_00000015,31,1,11,984.0,11.6748643585014,13.0
simu5g_00000015,31,1,12,368.0,32.9011662516242,6.0
simu5g_00000015,31,1,13,1128.0,32.4140325019352,14.0
simu5g_00000015,31,1,14,1160.0,27.2715537977651,15.0
simu5g_00000015,31,1,15,1128.0,30.6146374319698,14.0
simu5g_00000015,31,1,16,984.0,27.8675309037613,13.0
simu5g_00000015,31,1,17,1160.0,30.2211883272957,15.0
simu5g_00000015,31,1,18,1160.0,34.0425918440547,15.0
simu5g_00000015,31,1,19,984.0,27.313715134385,13.0
simu5g_00000015,31,1,20,888.0,0.591220547942726,12.0
simu5g_00000015,31,1,21,1128.0,32.3432844721147,14.0
simu5g_00000015,31,1,22,984.0,26.5392874877112,13.0
simu5g_00000015,31,1,23,1128.0,26.1399309735829,14.0
simu5g_00000015,31,1,24,1160.0,35.3347946582722,15.0
simu5g_00000016,0,0,0,1160.0,27.8408005492994,15.0
simu5g_00000016,0,0,1,608.0,34.1138390613137,9.0
simu5g_00000016,0,0,2,1160.0,28.7129711545075,15.0
simu5g_00000016,0,0,3,984.0,20.5170727555286,13.0
simu5g_00000016,0,0,4,1160.0,29.9142470676536,15.0
simu5g_00000016,0,0,5,984.0,28.3112735316181,13.0
simu5g_00000016,0,0,6,1128.0,26.218239764113,14.0
simu5g_00000016,0,0,7,1160.0,22.8704695358299,15.0
simu5g_00000016,0,0,8,888.0,27.0601287845813,12.0
simu5g_00000016,0,0,9,1128.0,27.7263169431906,14.0
