scenario_id,ue_id,user_index,cqi_t_minus_4,cqi_t_minus_3,cqi_t_minus_2,cqi_t_minus_1,cqi_now_raw,cqi_now,previous_quality,distance_m,speed_mps,direction_to_gnb,x_m,y_m,rsrp_dbm,rsrq_db,wideband_sinr_db,mcs
simu5g_00000078,1,1,14.32,14.32,14.32,14.32,14.32,14,3,164.88537158100988,0.650502667091616,0.8243016249223626,226.65,415.915279720154,-75.84306,,23.65694,
simu5g_00000079,15,0,13.6,13.6,13.6,13.6,13.6,14,3,116.83183296949764,1.65744322517875,0.7007381353269616,223.35,38.1314792181232,-68.713581,,30.786419,
simu5g_00000079,31,1,14.64,14.36,14.36,14.36,14.36,14,3,146.93688428721364,2.50606902446511,0.6878827325825618,38.9246545193438,226.65,-80.585179,,18.914821,
simu5g_00000080,0,0,13.68,13.76,13.76,13.76,13.76,14,3,157.6943933603215,2.89140530324375,0.8059616288082209,226.65,407.095630126609,-76.064372,,23.435628,
simu5g_00000080,1,1,14.32,14.32,14.32,14.32,14.32,14,3,164.82299325512005,0.756809075206612,0.8241544224498804,226.65,415.839598812634,-75.839545,,23.660455,
simu5g_00000081,15,0,13.6,13.6,13.6,13.6,13.64,14,3,116.71348948638723,1.68972875606164,0.7000009019163089,223.35,38.3004520937293,-68.693689,,30.806311,
simu5g_00000081,31,1,14.36,14.36,14.36,14.36,14.36,14,3,146.76021572771705,2.57001810240472,0.686959631195031,39.1816563295843,226.65,-80.561879,,18.938121,
simu5g_00000082,0,0,13.76,13.76,13.76,13.76,13.76,14,3,157.45876247150667,2.92478040163332,0.8053102291426427,226.65,406.803152086446,-76.051359,,23.448641,
simu5g_00000082,1,1,14.32,14.32,14.32,14.32,14.32,14,3,164.7523982222914,0.856661992594689,0.8239875964063883,226.65,415.753932613374,-75.835568,,23.664432,
simu5g_00000083,15,0,13.6,13.6,13.6,13.64,13.64,14,3,116.59163613074246,1.74170779614884,0.6992386403707006,223.35,38.4746228733442,-68.673173,,30.826827,
simu5g_00000083,31,1,14.36,14.36,14.36,14.36,14.36,14,3,146.5788879173192,2.6413996376787,0.6860074130414159,39.4457962933522,226.65,-80.53792,,18.96208,
