dispersion,seed,load,scenario_index,n_scenarios_this_run,method,utility,adr_kbps,served_ratio,average_quality,system_spectral_efficiency,fairness
mid,seed_0008,heavy,3,5,CQI k-means,0.12537914651793425,445.0,1.0,0.7,49.44444444444444,0.8850279329608939
mid,seed_0008,heavy,3,5,CQI+cost 2-way union (paper method),0.12537914651793425,445.0,1.0,0.7,49.44444444444444,0.8850279329608939
mid,seed_0008,heavy,3,5,CQI+cost+switching 3-way union (former headline),0.12537914651793425,445.0,1.0,0.7,49.44444444444444,0.8850279329608939
mid,seed_0008,heavy,3,5,CQI+cost+regret-graph 3-way union,0.12537914651793425,445.0,1.0,0.7,49.44444444444444,0.8850279329608939
mid,seed_0008,heavy,3,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.12537914651793425,445.0,1.0,0.7,49.44444444444444,0.8850279329608939
mid,seed_0008,heavy,4,5,CQI k-means,0.0,200.0,1.0,0.0,22.22222222222222,1.0
mid,seed_0008,heavy,4,5,CQI+cost 2-way union (paper method),0.0,200.0,1.0,0.0,22.22222222222222,1.0
mid,seed_0008,heavy,4,5,CQI+cost+switching 3-way union (former headline),0.0,200.0,1.0,0.0,22.22222222222222,1.0
mid,seed_0008,heavy,4,5,CQI+cost+regret-graph 3-way union,0.09776827982470823,483.75,0.975,0.8461538461538461,53.75,0.9156823184152605
mid,seed_0008,heavy,4,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.09776827982470823,483.75,0.975,0.8461538461538461,53.75,0.9156823184152605
mid,seed_0009,light,0,5,CQI k-means,0.40246576027561654,2720.0,1.0,2.7,50.370370370370374,0.9129318854886476
mid,seed_0009,light,0,5,CQI+cost 2-way union (paper method),0.40246576027561654,2720.0,1.0,2.7,50.370370370370374,0.9129318854886476
mid,seed_0009,light,0,5,CQI+cost+switching 3-way union (former headline),0.40246576027561654,2720.0,1.0,2.7,50.370370370370374,0.9129318854886476
mid,seed_0009,light,0,5,CQI+cost+regret-graph 3-way union,0.40246576027561654,2720.0,1.0,2.7,50.370370370370374,0.9129318854886476
mid,seed_0009,light,0,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.40246576027561654,2720.0,1.0,2.7,50.370370370370374,0.9129318854886476
mid,seed_0009,light,1,5,CQI k-means,0.37532039847974685,2210.0,1.0,2.4,40.925925925925924,0.8263429489890872
mid,seed_0009,light,1,5,CQI+cost 2-way union (paper method),0.393569955758053,2510.0,1.0,2.6,46.48148148148148,0.8677226086357689
mid,seed_0009,light,1,5,CQI+cost+switching 3-way union (former headline),0.393569955758053,2510.0,1.0,2.6,46.48148148148148,0.8677226086357689
mid,seed_0009,light,1,5,CQI+cost+regret-graph 3-way union,0.393569955758053,2510.0,1.0,2.6,46.48148148148148,0.8677226086357689
mid,seed_0009,light,1,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.393569955758053,2510.0,1.0,2.6,46.48148148148148,0.8677226086357689
mid,seed_0009,light,2,5,CQI k-means,0.3771761745736777,2093.75,1.0,2.35,38.773148148148145,0.8409642707271746
mid,seed_0009,light,2,5,CQI+cost 2-way union (paper method),0.4248249691798174,2860.0,1.0,2.85,52.96296296296296,0.9564546304957905
mid,seed_0009,light,2,5,CQI+cost+switching 3-way union (former headline),0.4248249691798174,2860.0,1.0,2.85,52.96296296296296,0.9564546304957905
mid,seed_0009,light,2,5,CQI+cost+regret-graph 3-way union,0.4248249691798174,2860.0,1.0,2.85,52.96296296296296,0.9564546304957905
mid,seed_0009,light,2,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.4248249691798174,2860.0,1.0,2.85,52.96296296296296,0.9564546304957905
mid,seed_0009,light,3,5,CQI k-means,0.3801664001765617,2387.5,1.0,2.5,44.21296296296296,0.8351112535482099
mid,seed_0009,light,3,5,CQI+cost 2-way union (paper method),0.3801664001765617,2387.5,1.0,2.5,44.21296296296296,0.8351112535482099
mid,seed_0009,light,3,5,CQI+cost+switching 3-way union (former headline),0.3801664001765617,2387.5,1.0,2.5,44.21296296296296,0.8351112535482099
mid,seed_0009,light,3,5,CQI+cost+regret-graph 3-way union,0.3801664001765617,2387.5,1.0,2.5,44.21296296296296,0.8351112535482099
mid,seed_0009,light,3,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.3801664001765617,2387.5,1.0,2.5,44.21296296296296,0.8351112535482099
mid,seed_0009,light,4,5,CQI k-means,0.37346462238581607,2326.25,1.0,2.45,43.0787037037037,0.8188991402710653
mid,seed_0009,light,4,5,CQI+cost 2-way union (paper method),0.37346462238581607,2326.25,1.0,2.45,43.0787037037037,0.8188991402710653
mid,seed_0009,light,4,5,CQI+cost+switching 3-way union (former headline),0.37346462238581607,2326.25,1.0,2.45,43.0787037037037,0.8188991402710653
mid,seed_0009,light,4,5,CQI+cost+regret-graph 3-way union,0.37346462238581607,2326.25,1.0,2.45,43.0787037037037,0.8188991402710653
mid,seed_0009,light,4,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.37346462238581607,2326.25,1.0,2.45,43.0787037037037,0.8188991402710653
mid,seed_0009,medium,0,5,CQI k-means,0.2669522937693658,1175.0,1.0,1.5,43.51851851851852,0.8133284241531664
mid,seed_0009,medium,0,5,CQI+cost 2-way union (paper method),0.3205144831144311,1325.0,1.0,1.8,49.074074074074076,0.9227383220550556
mid,seed_0009,medium,0,5,CQI+cost+switching 3-way union (former headline),0.3205144831144311,1325.0,1.0,1.8,49.074074074074076,0.9227383220550556
mid,seed_0009,medium,0,5,CQI+cost+regret-graph 3-way union,0.3205144831144311,1325.0,1.0,1.8,49.074074074074076,0.9227383220550556
mid,seed_0009,medium,0,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.3205144831144311,1325.0,1.0,1.8,49.074074074074076,0.9227383220550556
mid,seed_0009,medium,1,5,CQI k-means,0.3041331201412493,1950.0,1.0,2.0,72.22222222222223,0.6953460729633355
mid,seed_0009,medium,1,5,CQI+cost 2-way union (paper method),0.3041331201412493,1950.0,1.0,2.0,72.22222222222223,0.6953460729633355
mid,seed_0009,medium,1,5,CQI+cost+switching 3-way union (former headline),0.3041331201412493,1950.0,1.0,2.0,72.22222222222223,0.6953460729633355
mid,seed_0009,medium,1,5,CQI+cost+regret-graph 3-way union,0.3041331201412493,1950.0,1.0,2.0,72.22222222222223,0.6953460729633355
mid,seed_0009,medium,1,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.3041331201412493,1950.0,1.0,2.0,72.22222222222223,0.6953460729633355
mid,seed_0009,medium,2,5,CQI k-means,0.2984688109900415,1191.25,1.0,1.675,44.120370370370374,0.8775644494260426
mid,seed_0009,medium,2,5,CQI+cost 2-way union (paper method),0.33813957210786333,1435.0,1.0,1.9,53.148148148148145,0.962479551297032
mid,seed_0009,medium,2,5,CQI+cost+switching 3-way union (former headline),0.33813957210786333,1435.0,1.0,1.9,53.148148148148145,0.962479551297032
mid,seed_0009,medium,2,5,CQI+cost+regret-graph 3-way union,0.34703798190017554,1467.5,1.0,1.95,54.351851851851855,0.9812307779929377
mid,seed_0009,medium,2,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.34703798190017554,1467.5,1.0,1.95,54.351851851851855,0.9812307779929377
mid,seed_0009,medium,3,5,CQI k-means,0.2669522937693658,1175.0,1.0,1.5,43.51851851851852,0.8133284241531664
mid,seed_0009,medium,3,5,CQI+cost 2-way union (paper method),0.3114443427309267,1337.5,1.0,1.75,49.53703703703704,0.9063489550348321
mid,seed_0009,medium,3,5,CQI+cost+switching 3-way union (former headline),0.3114443427309267,1337.5,1.0,1.75,49.53703703703704,0.9063489550348321
mid,seed_0009,medium,3,5,CQI+cost+regret-graph 3-way union,0.3114443427309267,1337.5,1.0,1.75,49.53703703703704,0.9063489550348321
mid,seed_0009,medium,3,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.3114443427309267,1337.5,1.0,1.75,49.53703703703704,0.9063489550348321
mid,seed_0009,medium,4,5,CQI k-means,0.26723851142135274,1100.0,1.0,1.5,40.74074074074074,0.8137873055905843
mid,seed_0009,medium,4,5,CQI+cost 2-way union (paper method),0.3114443427309267,1337.5,1.0,1.75,49.53703703703704,0.9063489550348321
mid,seed_0009,medium,4,5,CQI+cost+switching 3-way union (former headline),0.3114443427309267,1337.5,1.0,1.75,49.53703703703704,0.9063489550348321
mid,seed_0009,medium,4,5,CQI+cost+regret-graph 3-way union,0.3114443427309267,1337.5,1.0,1.75,49.53703703703704,0.9063489550348321
mid,seed_0009,medium,4,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.3114443427309267,1337.5,1.0,1.75,49.53703703703704,0.9063489550348321
mid,seed_0009,heavy,0,5,CQI k-means,0.13433479984064384,462.5,1.0,0.75,51.388888888888886,0.9030343007915568
mid,seed_0009,heavy,0,5,CQI+cost 2-way union (paper method),0.13433479984064384,462.5,1.0,0.75,51.388888888888886,0.9030343007915568
mid,seed_0009,heavy,0,5,CQI+cost+switching 3-way union (former headline),0.13433479984064384,462.5,1.0,0.75,51.388888888888886,0.9030343007915568
mid,seed_0009,heavy,0,5,CQI+cost+regret-graph 3-way union,0.13433479984064384,462.5,1.0,0.75,51.388888888888886,0.9030343007915568
mid,seed_0009,heavy,0,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.13433479984064384,462.5,1.0,0.75,51.388888888888886,0.9030343007915568
mid,seed_0009,heavy,1,5,CQI k-means,0.0,200.0,1.0,0.0,22.22222222222222,1.0
mid,seed_0009,heavy,1,5,CQI+cost 2-way union (paper method),0.015679586470127394,508.75,0.925,1.0,56.52777777777778,0.925
mid,seed_0009,heavy,1,5,CQI+cost+switching 3-way union (former headline),0.015679586470127394,508.75,0.925,1.0,56.52777777777778,0.925
mid,seed_0009,heavy,1,5,CQI+cost+regret-graph 3-way union,0.015679586470127394,508.75,0.925,1.0,56.52777777777778,0.925
mid,seed_0009,heavy,1,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.015679586470127394,508.75,0.925,1.0,56.52777777777778,0.925
mid,seed_0009,heavy,2,5,CQI k-means,0.12090131985657945,436.25,1.0,0.675,48.47222222222222,0.8762661870503597
mid,seed_0009,heavy,2,5,CQI+cost 2-way union (paper method),0.12090131985657945,436.25,1.0,0.675,48.47222222222222,0.8762661870503597
mid,seed_0009,heavy,2,5,CQI+cost+switching 3-way union (former headline),0.12090131985657945,436.25,1.0,0.675,48.47222222222222,0.8762661870503597
mid,seed_0009,heavy,2,5,CQI+cost+regret-graph 3-way union,0.12090131985657945,436.25,1.0,0.675,48.47222222222222,0.8762661870503597
mid,seed_0009,heavy,2,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.12090131985657945,436.25,1.0,0.675,48.47222222222222,0.8762661870503597
mid,seed_0009,heavy,3,5,CQI k-means,0.0,200.0,1.0,0.0,22.22222222222222,1.0
mid,seed_0009,heavy,3,5,CQI+cost 2-way union (paper method),0.0,200.0,1.0,0.0,22.22222222222222,1.0
mid,seed_0009,heavy,3,5,CQI+cost+switching 3-way union (former headline),0.0,200.0,1.0,0.0,22.22222222222222,1.0
mid,seed_0009,heavy,3,5,CQI+cost+regret-graph 3-way union,0.0,200.0,1.0,0.0,22.22222222222222,1.0
mid,seed_0009,heavy,3,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.0,200.0,1.0,0.0,22.22222222222222,1.0
mid,seed_0009,heavy,4,5,CQI k-means,0.12985697317928904,453.75,1.0,0.725,50.416666666666664,0.893955223880597
mid,seed_0009,heavy,4,5,CQI+cost 2-way union (paper method),0.12985697317928904,453.75,1.0,0.725,50.416666666666664,0.893955223880597
mid,seed_0009,heavy,4,5,CQI+cost+switching 3-way union (former headline),0.12985697317928904,453.75,1.0,0.725,50.416666666666664,0.893955223880597
mid,seed_0009,heavy,4,5,CQI+cost+regret-graph 3-way union,0.12985697317928904,453.75,1.0,0.725,50.416666666666664,0.893955223880597
mid,seed_0009,heavy,4,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.12985697317928904,453.75,1.0,0.725,50.416666666666664,0.893955223880597
mid,seed_0010,light,0,5,CQI k-means,0.3577473424672146,2440.0,1.0,2.4,45.18518518518518,0.8259711431742508
mid,seed_0010,light,0,5,CQI+cost 2-way union (paper method),0.3577473424672146,2440.0,1.0,2.4,45.18518518518518,0.8259711431742508
mid,seed_0010,light,0,5,CQI+cost+switching 3-way union (former headline),0.3577473424672146,2440.0,1.0,2.4,45.18518518518518,0.8259711431742508
mid,seed_0010,light,0,5,CQI+cost+regret-graph 3-way union,0.3577473424672146,2440.0,1.0,2.4,45.18518518518518,0.8259711431742508
mid,seed_0010,light,0,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.3577473424672146,2440.0,1.0,2.4,45.18518518518518,0.8259711431742508
mid,seed_0010,light,1,5,CQI k-means,0.3242085291109133,2230.0,1.0,2.175,41.2962962962963,0.7608476132190942
mid,seed_0010,light,1,5,CQI+cost 2-way union (paper method),0.3338334760377007,1381.25,1.0,1.875,25.578703703703702,0.950805949229092
mid,seed_0010,light,1,5,CQI+cost+switching 3-way union (former headline),0.3338334760377007,1381.25,1.0,1.875,25.578703703703702,0.950805949229092
mid,seed_0010,light,1,5,CQI+cost+regret-graph 3-way union,0.34703798190017554,1467.5,1.0,1.95,27.175925925925927,0.9812307779929377
mid,seed_0010,light,1,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.34703798190017554,1467.5,1.0,1.95,27.175925925925927,0.9812307779929377
mid,seed_0010,light,2,5,CQI k-means,0.4024657602756164,2720.0,1.0,2.7,50.370370370370374,0.9129318854886476
mid,seed_0010,light,2,5,CQI+cost 2-way union (paper method),0.4024657602756164,2720.0,1.0,2.7,50.370370370370374,0.9129318854886476
mid,seed_0010,light,2,5,CQI+cost+switching 3-way union (former headline),0.4024657602756164,2720.0,1.0,2.7,50.370370370370374,0.9129318854886476
mid,seed_0010,light,2,5,CQI+cost+regret-graph 3-way union,0.4024657602756164,2720.0,1.0,2.7,50.370370370370374,0.9129318854886476
mid,seed_0010,light,2,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.4024657602756164,2720.0,1.0,2.7,50.370370370370374,0.9129318854886476
mid,seed_0010,light,3,5,CQI k-means,0.3667628445950704,2265.0,1.0,2.4,41.94444444444444,0.8027578922661659
mid,seed_0010,light,3,5,CQI+cost 2-way union (paper method),0.3667628445950704,2265.0,1.0,2.4,41.94444444444444,0.8027578922661659
mid,seed_0010,light,3,5,CQI+cost+switching 3-way union (former headline),0.3667628445950704,2265.0,1.0,2.4,41.94444444444444,0.8027578922661659
mid,seed_0010,light,3,5,CQI+cost+regret-graph 3-way union,0.3667628445950704,2265.0,1.0,2.4,41.94444444444444,0.8027578922661659
mid,seed_0010,light,3,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.3667628445950704,2265.0,1.0,2.4,41.94444444444444,0.8027578922661659
mid,seed_0010,light,4,5,CQI k-means,0.3572946047735329,2205.0,1.0,2.3,40.833333333333336,0.8146142246795677
mid,seed_0010,light,4,5,CQI+cost 2-way union (paper method),0.37346462238581607,2326.25,1.0,2.45,43.0787037037037,0.8188991402710653
mid,seed_0010,light,4,5,CQI+cost+switching 3-way union (former headline),0.37346462238581607,2326.25,1.0,2.45,43.0787037037037,0.8188991402710653
mid,seed_0010,light,4,5,CQI+cost+regret-graph 3-way union,0.37346462238581607,2326.25,1.0,2.45,43.0787037037037,0.8188991402710653
mid,seed_0010,light,4,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.37346462238581607,2326.25,1.0,2.45,43.0787037037037,0.8188991402710653
mid,seed_0010,medium,0,5,CQI k-means,0.2847491133539901,1240.0,1.0,1.6,45.925925925925924,0.8504424778761062
mid,seed_0010,medium,0,5,CQI+cost 2-way union (paper method),0.2847491133539901,1240.0,1.0,1.6,45.925925925925924,0.8504424778761062
mid,seed_0010,medium,0,5,CQI+cost+switching 3-way union (former headline),0.2847491133539901,1240.0,1.0,1.6,45.925925925925924,0.8504424778761062
mid,seed_0010,medium,0,5,CQI+cost+regret-graph 3-way union,0.2847491133539901,1240.0,1.0,1.6,45.925925925925924,0.8504424778761062
mid,seed_0010,medium,0,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.2847491133539901,1240.0,1.0,1.6,45.925925925925924,0.8504424778761062
mid,seed_0010,medium,1,5,CQI k-means,0.2580538839770536,1142.5,1.0,1.45,42.31481481481482,0.7948279799056173
mid,seed_0010,medium,1,5,CQI+cost 2-way union (paper method),0.2580538839770536,1142.5,1.0,1.45,42.31481481481482,0.7948279799056173
mid,seed_0010,medium,1,5,CQI+cost+switching 3-way union (former headline),0.2580538839770536,1142.5,1.0,1.45,42.31481481481482,0.7948279799056173
mid,seed_0010,medium,1,5,CQI+cost+regret-graph 3-way union,0.2580538839770536,1142.5,1.0,1.45,42.31481481481482,0.7948279799056173
mid,seed_0010,medium,1,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.2580538839770536,1142.5,1.0,1.45,42.31481481481482,0.7948279799056173
mid,seed_0010,medium,2,5,CQI k-means,0.3203427525232389,1370.0,1.0,1.8,50.74074074074074,0.9250369640216856
mid,seed_0010,medium,2,5,CQI+cost 2-way union (paper method),0.3248205791845937,1378.75,1.0,1.825,51.06481481481482,0.9338703982314471
mid,seed_0010,medium,2,5,CQI+cost+switching 3-way union (former headline),0.3248205791845937,1378.75,1.0,1.825,51.06481481481482,0.9338703982314471
mid,seed_0010,medium,2,5,CQI+cost+regret-graph 3-way union,0.3248205791845937,1378.75,1.0,1.825,51.06481481481482,0.9338703982314471
mid,seed_0010,medium,2,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.3248205791845937,1378.75,1.0,1.825,51.06481481481482,0.9338703982314471
mid,seed_0010,medium,3,5,CQI k-means,0.2491554741847414,1110.0,1.0,1.4,41.111111111111114,0.7763705103969755
mid,seed_0010,medium,3,5,CQI+cost 2-way union (paper method),0.2491554741847414,1110.0,1.0,1.4,41.111111111111114,0.7763705103969755
mid,seed_0010,medium,3,5,CQI+cost+switching 3-way union (former headline),0.2491554741847414,1110.0,1.0,1.4,41.111111111111114,0.7763705103969755
mid,seed_0010,medium,3,5,CQI+cost+regret-graph 3-way union,0.2491554741847414,1110.0,1.0,1.4,41.111111111111114,0.7763705103969755
mid,seed_0010,medium,3,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.2491554741847414,1110.0,1.0,1.4,41.111111111111114,0.7763705103969755
mid,seed_0010,medium,4,5,CQI k-means,0.25834010162904053,1067.5,1.0,1.45,39.53703703703704,0.7959879507552606
mid,seed_0010,medium,4,5,CQI+cost 2-way union (paper method),0.25834010162904053,1067.5,1.0,1.45,39.53703703703704,0.7959879507552606
mid,seed_0010,medium,4,5,CQI+cost+switching 3-way union (former headline),0.25834010162904053,1067.5,1.0,1.45,39.53703703703704,0.7959879507552606
mid,seed_0010,medium,4,5,CQI+cost+regret-graph 3-way union,0.25834010162904053,1067.5,1.0,1.45,39.53703703703704,0.7959879507552606
mid,seed_0010,medium,4,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.25834010162904053,1067.5,1.0,1.45,39.53703703703704,0.7959879507552606
mid,seed_0010,heavy,0,5,CQI k-means,0.0,200.0,1.0,0.0,22.22222222222222,1.0
mid,seed_0010,heavy,0,5,CQI+cost 2-way union (paper method),0.0,200.0,1.0,0.0,22.22222222222222,1.0
mid,seed_0010,heavy,0,5,CQI+cost+switching 3-way union (former headline),0.0,200.0,1.0,0.0,22.22222222222222,1.0
mid,seed_0010,heavy,0,5,CQI+cost+regret-graph 3-way union,0.0,200.0,1.0,0.0,22.22222222222222,1.0
mid,seed_0010,heavy,0,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.0,200.0,1.0,0.0,22.22222222222222,1.0
mid,seed_0010,heavy,1,5,CQI k-means,0.0,200.0,1.0,0.0,22.22222222222222,1.0
mid,seed_0010,heavy,1,5,CQI+cost 2-way union (paper method),0.0,200.0,1.0,0.0,22.22222222222222,1.0
