scenario_mode,load_level,seed,method,test_index,utility
ambiguous,heavy,9,LE-GRA[history_cost_utility],26,0.841578111650274
ambiguous,heavy,9,LE-GRA[history_cost_utility],27,0.2104380075673021
ambiguous,heavy,9,LE-GRA[history_cost_utility],28,0.8749114449836073
ambiguous,heavy,9,LE-GRA[history_cost_utility],29,0.8916666666666666
ambiguous,heavy,9,LE-GRA[full_utility],0,0.3460295884979847
ambiguous,heavy,9,LE-GRA[full_utility],1,0.6471841780840183
ambiguous,heavy,9,LE-GRA[full_utility],2,0.9375
ambiguous,heavy,9,LE-GRA[full_utility],3,0.31928297675655276
ambiguous,heavy,9,LE-GRA[full_utility],4,0.9083333333333332
ambiguous,heavy,9,LE-GRA[full_utility],5,0.06434142707613973
ambiguous,heavy,9,LE-GRA[full_utility],6,0.2755580964621766
ambiguous,heavy,9,LE-GRA[full_utility],7,0.8749114449836073
ambiguous,heavy,9,LE-GRA[full_utility],8,0.32130977220402374
ambiguous,heavy,9,LE-GRA[full_utility],9,0.12796819584624378
ambiguous,heavy,9,LE-GRA[full_utility],10,0.6596841780840182
ambiguous,heavy,9,LE-GRA[full_utility],11,0.2581242611283251
ambiguous,heavy,9,LE-GRA[full_utility],12,0.012815955431611875
ambiguous,heavy,9,LE-GRA[full_utility],13,0.04597614688468288
ambiguous,heavy,9,LE-GRA[full_utility],14,0.8707447783169405
ambiguous,heavy,9,LE-GRA[full_utility],15,0.26695229376936574
ambiguous,heavy,9,LE-GRA[full_utility],16,0.8499114449836073
ambiguous,heavy,9,LE-GRA[full_utility],17,0.31278562710269914
ambiguous,heavy,9,LE-GRA[full_utility],18,0.8749114449836072
ambiguous,heavy,9,LE-GRA[full_utility],19,0.626350844750685
ambiguous,heavy,9,LE-GRA[full_utility],20,0.9333333333333332
ambiguous,heavy,9,LE-GRA[full_utility],21,0.2627856271026991
ambiguous,heavy,9,LE-GRA[full_utility],22,0.6221841780840183
ambiguous,heavy,9,LE-GRA[full_utility],23,0.32761631008988606
ambiguous,heavy,9,LE-GRA[full_utility],24,0.6471841780840183
ambiguous,heavy,9,LE-GRA[full_utility],25,0.3211189604360324
ambiguous,heavy,9,LE-GRA[full_utility],26,0.841578111650274
ambiguous,heavy,9,LE-GRA[full_utility],27,0.2229549441155121
ambiguous,heavy,9,LE-GRA[full_utility],28,0.8749114449836073
ambiguous,heavy,9,LE-GRA[full_utility],29,0.8916666666666666
ambiguous,heavy,17,No grouping,0,0.12077973312085848
ambiguous,heavy,17,No grouping,1,0.6430175114173516
ambiguous,heavy,17,No grouping,2,0.6180175114173516
ambiguous,heavy,17,No grouping,3,0.8540781116502739
ambiguous,heavy,17,No grouping,4,0.09577973312085848
ambiguous,heavy,17,No grouping,5,0.6346841780840183
ambiguous,heavy,17,No grouping,6,-0.24583333333333335
ambiguous,heavy,17,No grouping,7,-0.25416666666666665
ambiguous,heavy,17,No grouping,8,0.8624114449836072
ambiguous,heavy,17,No grouping,9,0.07077973312085847
ambiguous,heavy,17,No grouping,10,-0.30833333333333335
ambiguous,heavy,17,No grouping,11,0.9291666666666667
ambiguous,heavy,17,No grouping,12,0.6263508447506849
ambiguous,heavy,17,No grouping,13,0.1416130664541918
ambiguous,heavy,17,No grouping,14,0.6763508447506849
ambiguous,heavy,17,No grouping,15,0.08744639978752515
ambiguous,heavy,17,No grouping,16,0.6346841780840183
ambiguous,heavy,17,No grouping,17,-0.24583333333333335
ambiguous,heavy,17,No grouping,18,0.8582447783169407
ambiguous,heavy,17,No grouping,19,0.9125
ambiguous,heavy,17,No grouping,20,0.841578111650274
ambiguous,heavy,17,No grouping,21,0.8457447783169405
ambiguous,heavy,17,No grouping,22,0.8499114449836073
ambiguous,heavy,17,No grouping,23,-0.1958333333333333
ambiguous,heavy,17,No grouping,24,0.6596841780840184
ambiguous,heavy,17,No grouping,25,0.9291666666666666
ambiguous,heavy,17,No grouping,26,0.626350844750685
ambiguous,heavy,17,No grouping,27,0.6513508447506849
ambiguous,heavy,17,No grouping,28,0.6263508447506849
ambiguous,heavy,17,No grouping,29,0.12077973312085848
ambiguous,heavy,17,CQI k-means,0,0.204959414955175
ambiguous,heavy,17,CQI k-means,1,0.6430175114173516
ambiguous,heavy,17,CQI k-means,2,0.6180175114173516
ambiguous,heavy,17,CQI k-means,3,0.8540781116502739
ambiguous,heavy,17,CQI k-means,4,0.23708848008521943
ambiguous,heavy,17,CQI k-means,5,0.6346841780840183
ambiguous,heavy,17,CQI k-means,6,0.19049340753500763
ambiguous,heavy,17,CQI k-means,7,0.1552988788334308
ambiguous,heavy,17,CQI k-means,8,0.8624114449836072
ambiguous,heavy,17,CQI k-means,9,0.23192542237534244
ambiguous,heavy,17,CQI k-means,10,0.13262956182061783
ambiguous,heavy,17,CQI k-means,11,0.9291666666666667
ambiguous,heavy,17,CQI k-means,12,0.6263508447506849
ambiguous,heavy,17,CQI k-means,13,0.20346289515395113
ambiguous,heavy,17,CQI k-means,14,0.6763508447506849
ambiguous,heavy,17,CQI k-means,15,0.21525875570867584
ambiguous,heavy,17,CQI k-means,16,0.6346841780840183
ambiguous,heavy,17,CQI k-means,17,0.0069087109694612086
ambiguous,heavy,17,CQI k-means,18,0.8582447783169407
ambiguous,heavy,17,CQI k-means,19,0.9125
ambiguous,heavy,17,CQI k-means,20,0.841578111650274
ambiguous,heavy,17,CQI k-means,21,0.8457447783169405
ambiguous,heavy,17,CQI k-means,22,0.8499114449836073
ambiguous,heavy,17,CQI k-means,23,-0.03786955564408675
ambiguous,heavy,17,CQI k-means,24,0.6596841780840184
ambiguous,heavy,17,CQI k-means,25,0.9291666666666666
ambiguous,heavy,17,CQI k-means,26,0.626350844750685
ambiguous,heavy,17,CQI k-means,27,0.6513508447506849
ambiguous,heavy,17,CQI k-means,28,0.6263508447506849
ambiguous,heavy,17,CQI k-means,29,0.1779934075350076
ambiguous,heavy,17,Resource-cost k-means,0,0.14477767606426006
ambiguous,heavy,17,Resource-cost k-means,1,0.6430175114173516
ambiguous,heavy,17,Resource-cost k-means,2,0.6180175114173516
ambiguous,heavy,17,Resource-cost k-means,3,0.8540781116502739
ambiguous,heavy,17,Resource-cost k-means,4,0.18912691147447144
ambiguous,heavy,17,Resource-cost k-means,5,0.6346841780840183
ambiguous,heavy,17,Resource-cost k-means,6,0.06176088871182651
ambiguous,heavy,17,Resource-cost k-means,7,0.02929784427623518
ambiguous,heavy,17,Resource-cost k-means,8,0.8624114449836072
ambiguous,heavy,17,Resource-cost k-means,9,0.14929622848728447
ambiguous,heavy,17,Resource-cost k-means,10,0.25842212614284626
ambiguous,heavy,17,Resource-cost k-means,11,0.9291666666666667
ambiguous,heavy,17,Resource-cost k-means,12,0.6263508447506849
ambiguous,heavy,17,Resource-cost k-means,13,0.2034628951539512
ambiguous,heavy,17,Resource-cost k-means,14,0.6763508447506849
ambiguous,heavy,17,Resource-cost k-means,15,0.21511631008988608
ambiguous,heavy,17,Resource-cost k-means,16,0.6346841780840183
ambiguous,heavy,17,Resource-cost k-means,17,0.030168133173977183
ambiguous,heavy,17,Resource-cost k-means,18,0.8582447783169407
ambiguous,heavy,17,Resource-cost k-means,19,0.9125
ambiguous,heavy,17,Resource-cost k-means,20,0.841578111650274
ambiguous,heavy,17,Resource-cost k-means,21,0.8457447783169405
ambiguous,heavy,17,Resource-cost k-means,22,0.8499114449836073
ambiguous,heavy,17,Resource-cost k-means,23,-0.022241244291324236
ambiguous,heavy,17,Resource-cost k-means,24,0.6596841780840184
ambiguous,heavy,17,Resource-cost k-means,25,0.9291666666666666
ambiguous,heavy,17,Resource-cost k-means,26,0.626350844750685
ambiguous,heavy,17,Resource-cost k-means,27,0.6513508447506849
ambiguous,heavy,17,Resource-cost k-means,28,0.6263508447506849
ambiguous,heavy,17,Resource-cost k-means,29,0.2076295618206178
ambiguous,heavy,17,Multi-feature k-means,0,0.23030491277937873
ambiguous,heavy,17,Multi-feature k-means,1,0.6430175114173516
ambiguous,heavy,17,Multi-feature k-means,2,0.6180175114173516
ambiguous,heavy,17,Multi-feature k-means,3,0.8540781116502739
ambiguous,heavy,17,Multi-feature k-means,4,0.2152587557086758
ambiguous,heavy,17,Multi-feature k-means,5,0.6346841780840183
ambiguous,heavy,17,Multi-feature k-means,6,0.10063751285905688
ambiguous,heavy,17,Multi-feature k-means,7,0.15490561935566713
ambiguous,heavy,17,Multi-feature k-means,8,0.8624114449836072
ambiguous,heavy,17,Multi-feature k-means,9,0.2901163100898861
ambiguous,heavy,17,Multi-feature k-means,10,0.16412691147447153
ambiguous,heavy,17,Multi-feature k-means,11,0.9291666666666667
ambiguous,heavy,17,Multi-feature k-means,12,0.6263508447506849
ambiguous,heavy,17,Multi-feature k-means,13,0.20346289515395113
ambiguous,heavy,17,Multi-feature k-means,14,0.6763508447506849
ambiguous,heavy,17,Multi-feature k-means,15,0.1767283513044151
ambiguous,heavy,17,Multi-feature k-means,16,0.6346841780840183
ambiguous,heavy,17,Multi-feature k-means,17,0.0069087109694612086
ambiguous,heavy,17,Multi-feature k-means,18,0.8582447783169407
ambiguous,heavy,17,Multi-feature k-means,19,0.9125
ambiguous,heavy,17,Multi-feature k-means,20,0.841578111650274
ambiguous,heavy,17,Multi-feature k-means,21,0.8457447783169405
ambiguous,heavy,17,Multi-feature k-means,22,0.8499114449836073
ambiguous,heavy,17,Multi-feature k-means,23,-0.022073177875162105
ambiguous,heavy,17,Multi-feature k-means,24,0.6596841780840184
ambiguous,heavy,17,Multi-feature k-means,25,0.9291666666666666
ambiguous,heavy,17,Multi-feature k-means,26,0.626350844750685
ambiguous,heavy,17,Multi-feature k-means,27,0.6513508447506849
ambiguous,heavy,17,Multi-feature k-means,28,0.6263508447506849
ambiguous,heavy,17,Multi-feature k-means,29,0.23969934677844548
ambiguous,heavy,17,Offline teacher,0,0.32344964342321936
ambiguous,heavy,17,Offline teacher,1,0.6430175114173516
ambiguous,heavy,17,Offline teacher,2,0.6180175114173516
ambiguous,heavy,17,Offline teacher,3,0.8540781116502739
ambiguous,heavy,17,Offline teacher,4,0.23708848008521943
ambiguous,heavy,17,Offline teacher,5,0.6346841780840183
ambiguous,heavy,17,Offline teacher,6,0.20996024480780484
ambiguous,heavy,17,Offline teacher,7,0.2729549441155121
ambiguous,heavy,17,Offline teacher,8,0.8624114449836072
ambiguous,heavy,17,Offline teacher,9,0.29011631008988603
ambiguous,heavy,17,Offline teacher,10,0.2711567779691781
ambiguous,heavy,17,Offline teacher,11,0.9291666666666667
ambiguous,heavy,17,Offline teacher,12,0.626350844750685
ambiguous,heavy,17,Offline teacher,13,0.2646216107821788
ambiguous,heavy,17,Offline teacher,14,0.6763508447506851
ambiguous,heavy,17,Offline teacher,15,0.26695229376936574
ambiguous,heavy,17,Offline teacher,16,0.7361998569981791
ambiguous,heavy,17,Offline teacher,17,0.051626911474471404
ambiguous,heavy,17,Offline teacher,18,0.8582447783169406
ambiguous,heavy,17,Offline teacher,19,0.9125
ambiguous,heavy,17,Offline teacher,20,0.841578111650274
ambiguous,heavy,17,Offline teacher,21,0.8457447783169406
ambiguous,heavy,17,Offline teacher,22,0.8499114449836073
ambiguous,heavy,17,Offline teacher,23,0.18213486251291047
ambiguous,heavy,17,Offline teacher,24,0.6596841780840182
ambiguous,heavy,17,Offline teacher,25,0.9291666666666667
ambiguous,heavy,17,Offline teacher,26,0.626350844750685
ambiguous,heavy,17,Offline teacher,27,0.6513508447506849
ambiguous,heavy,17,Offline teacher,28,0.626350844750685
ambiguous,heavy,17,Offline teacher,29,0.2706242611283251
ambiguous,heavy,17,LE-GRA[history_cost_none],0,0.19871215724152944
ambiguous,heavy,17,LE-GRA[history_cost_none],1,0.6430175114173516
ambiguous,heavy,17,LE-GRA[history_cost_none],2,0.6180175114173516
ambiguous,heavy,17,LE-GRA[history_cost_none],3,0.8540781116502739
ambiguous,heavy,17,LE-GRA[history_cost_none],4,0.2152587557086758
ambiguous,heavy,17,LE-GRA[history_cost_none],5,0.6346841780840183
ambiguous,heavy,17,LE-GRA[history_cost_none],6,0.10063751285905688
ambiguous,heavy,17,LE-GRA[history_cost_none],7,0.24979092779499176
ambiguous,heavy,17,LE-GRA[history_cost_none],8,0.8624114449836072
ambiguous,heavy,17,LE-GRA[history_cost_none],9,0.16412691147447148
ambiguous,heavy,17,LE-GRA[history_cost_none],10,0.21878827744884544
ambiguous,heavy,17,LE-GRA[history_cost_none],11,0.9291666666666667
ambiguous,heavy,17,LE-GRA[history_cost_none],12,0.6263508447506849
ambiguous,heavy,17,LE-GRA[history_cost_none],13,0.22681772324246283
ambiguous,heavy,17,LE-GRA[history_cost_none],14,0.6763508447506849
ambiguous,heavy,17,LE-GRA[history_cost_none],15,0.21525875570867584
ambiguous,heavy,17,LE-GRA[history_cost_none],16,0.6346841780840183
ambiguous,heavy,17,LE-GRA[history_cost_none],17,0.0069087109694612086
ambiguous,heavy,17,LE-GRA[history_cost_none],18,0.8582447783169407
ambiguous,heavy,17,LE-GRA[history_cost_none],19,0.9125
ambiguous,heavy,17,LE-GRA[history_cost_none],20,0.841578111650274
ambiguous,heavy,17,LE-GRA[history_cost_none],21,0.8457447783169405
ambiguous,heavy,17,LE-GRA[history_cost_none],22,0.8499114449836073
ambiguous,heavy,17,LE-GRA[history_cost_none],23,-0.022073177875162095
ambiguous,heavy,17,LE-GRA[history_cost_none],24,0.6596841780840184
ambiguous,heavy,17,LE-GRA[history_cost_none],25,0.9291666666666666
ambiguous,heavy,17,LE-GRA[history_cost_none],26,0.626350844750685
ambiguous,heavy,17,LE-GRA[history_cost_none],27,0.6513508447506849
ambiguous,heavy,17,LE-GRA[history_cost_none],28,0.6263508447506849
ambiguous,heavy,17,LE-GRA[history_cost_none],29,0.20782037358860914
ambiguous,heavy,17,LE-GRA[full_none],0,0.19871215724152944
ambiguous,heavy,17,LE-GRA[full_none],1,0.6430175114173516
ambiguous,heavy,17,LE-GRA[full_none],2,0.6180175114173516
ambiguous,heavy,17,LE-GRA[full_none],3,0.8540781116502739
ambiguous,heavy,17,LE-GRA[full_none],4,0.2152587557086758
ambiguous,heavy,17,LE-GRA[full_none],5,0.6346841780840183
ambiguous,heavy,17,LE-GRA[full_none],6,0.10063751285905688
ambiguous,heavy,17,LE-GRA[full_none],7,0.21829357814113814
ambiguous,heavy,17,LE-GRA[full_none],8,0.8624114449836072
ambiguous,heavy,17,LE-GRA[full_none],9,0.21994478399857442
ambiguous,heavy,17,LE-GRA[full_none],10,0.16412691147447153
ambiguous,heavy,17,LE-GRA[full_none],11,0.9291666666666667
ambiguous,heavy,17,LE-GRA[full_none],12,0.6263508447506849
ambiguous,heavy,17,LE-GRA[full_none],13,0.2193546788068715
ambiguous,heavy,17,LE-GRA[full_none],14,0.6763508447506849
ambiguous,heavy,17,LE-GRA[full_none],15,0.21525875570867584
ambiguous,heavy,17,LE-GRA[full_none],16,0.6346841780840183
ambiguous,heavy,17,LE-GRA[full_none],17,-0.024684044568388113
ambiguous,heavy,17,LE-GRA[full_none],18,0.8582447783169407
ambiguous,heavy,17,LE-GRA[full_none],19,0.9125
ambiguous,heavy,17,LE-GRA[full_none],20,0.841578111650274
ambiguous,heavy,17,LE-GRA[full_none],21,0.8457447783169405
ambiguous,heavy,17,LE-GRA[full_none],22,0.8499114449836073
ambiguous,heavy,17,LE-GRA[full_none],23,-0.022073177875162095
ambiguous,heavy,17,LE-GRA[full_none],24,0.6596841780840184
ambiguous,heavy,17,LE-GRA[full_none],25,0.9291666666666666
ambiguous,heavy,17,LE-GRA[full_none],26,0.626350844750685
ambiguous,heavy,17,LE-GRA[full_none],27,0.6513508447506849
ambiguous,heavy,17,LE-GRA[full_none],28,0.6263508447506849
ambiguous,heavy,17,LE-GRA[full_none],29,0.22361675135753378
ambiguous,heavy,17,LE-GRA[history_cost_utility],0,0.2057935781411382
ambiguous,heavy,17,LE-GRA[history_cost_utility],1,0.6430175114173516
ambiguous,heavy,17,LE-GRA[history_cost_utility],2,0.6180175114173516
ambiguous,heavy,17,LE-GRA[history_cost_utility],3,0.8540781116502739
ambiguous,heavy,17,LE-GRA[history_cost_utility],4,0.2152587557086758
ambiguous,heavy,17,LE-GRA[history_cost_utility],5,0.6346841780840183
ambiguous,heavy,17,LE-GRA[history_cost_utility],6,0.10063751285905688
ambiguous,heavy,17,LE-GRA[history_cost_utility],7,0.18679622848728447
ambiguous,heavy,17,LE-GRA[history_cost_utility],8,0.8624114449836072
ambiguous,heavy,17,LE-GRA[history_cost_utility],9,0.16412691147447148
ambiguous,heavy,17,LE-GRA[history_cost_utility],10,0.16412691147447153
ambiguous,heavy,17,LE-GRA[history_cost_utility],11,0.9291666666666667
ambiguous,heavy,17,LE-GRA[history_cost_utility],12,0.6263508447506849
ambiguous,heavy,17,LE-GRA[history_cost_utility],13,0.22681772324246283
ambiguous,heavy,17,LE-GRA[history_cost_utility],14,0.6763508447506849
ambiguous,heavy,17,LE-GRA[history_cost_utility],15,0.1968761735620498
ambiguous,heavy,17,LE-GRA[history_cost_utility],16,0.6346841780840183
ambiguous,heavy,17,LE-GRA[history_cost_utility],17,-0.024684044568388113
ambiguous,heavy,17,LE-GRA[history_cost_utility],18,0.8582447783169407
ambiguous,heavy,17,LE-GRA[history_cost_utility],19,0.9125
ambiguous,heavy,17,LE-GRA[history_cost_utility],20,0.841578111650274
ambiguous,heavy,17,LE-GRA[history_cost_utility],21,0.8457447783169405
ambiguous,heavy,17,LE-GRA[history_cost_utility],22,0.8499114449836073
ambiguous,heavy,17,LE-GRA[history_cost_utility],23,-0.022073177875162095
ambiguous,heavy,17,LE-GRA[history_cost_utility],24,0.6596841780840184
ambiguous,heavy,17,LE-GRA[history_cost_utility],25,0.9291666666666666
ambiguous,heavy,17,LE-GRA[history_cost_utility],26,0.626350844750685
ambiguous,heavy,17,LE-GRA[history_cost_utility],27,0.6513508447506849
ambiguous,heavy,17,LE-GRA[history_cost_utility],28,0.6263508447506849
ambiguous,heavy,17,LE-GRA[history_cost_utility],29,0.19202399581968446
ambiguous,heavy,17,LE-GRA[full_utility],0,0.2604549441155121
ambiguous,heavy,17,LE-GRA[full_utility],1,0.6430175114173516
ambiguous,heavy,17,LE-GRA[full_utility],2,0.6180175114173516
ambiguous,heavy,17,LE-GRA[full_utility],3,0.8540781116502739
ambiguous,heavy,17,LE-GRA[full_utility],4,0.18912691147447144
ambiguous,heavy,17,LE-GRA[full_utility],5,0.6346841780840183
ambiguous,heavy,17,LE-GRA[full_utility],6,0.10063751285905688
ambiguous,heavy,17,LE-GRA[full_utility],7,0.24979092779499176
ambiguous,heavy,17,LE-GRA[full_utility],8,0.8624114449836072
ambiguous,heavy,17,LE-GRA[full_utility],9,0.22712161078217874
ambiguous,heavy,17,LE-GRA[full_utility],10,0.21878827744884544
ambiguous,heavy,17,LE-GRA[full_utility],11,0.9291666666666667
ambiguous,heavy,17,LE-GRA[full_utility],12,0.6263508447506849
ambiguous,heavy,17,LE-GRA[full_utility],13,0.2193546788068715
ambiguous,heavy,17,LE-GRA[full_utility],14,0.6763508447506849
ambiguous,heavy,17,LE-GRA[full_utility],15,0.11779887883343083
ambiguous,heavy,17,LE-GRA[full_utility],16,0.6346841780840183
ambiguous,heavy,17,LE-GRA[full_utility],17,0.0069087109694612086
ambiguous,heavy,17,LE-GRA[full_utility],18,0.8582447783169407
ambiguous,heavy,17,LE-GRA[full_utility],19,0.9125
ambiguous,heavy,17,LE-GRA[full_utility],20,0.841578111650274
ambiguous,heavy,17,LE-GRA[full_utility],21,0.8457447783169405
ambiguous,heavy,17,LE-GRA[full_utility],22,0.8499114449836073
ambiguous,heavy,17,LE-GRA[full_utility],23,-0.0062768001062374346
ambiguous,heavy,17,LE-GRA[full_utility],24,0.6596841780840184
ambiguous,heavy,17,LE-GRA[full_utility],25,0.9291666666666666
ambiguous,heavy,17,LE-GRA[full_utility],26,0.626350844750685
ambiguous,heavy,17,LE-GRA[full_utility],27,0.6513508447506849
ambiguous,heavy,17,LE-GRA[full_utility],28,0.6263508447506849
ambiguous,heavy,17,LE-GRA[full_utility],29,0.23941312912645843
ambiguous,heavy,23,No grouping,0,0.8207447783169406
ambiguous,heavy,23,No grouping,1,0.6430175114173516
ambiguous,heavy,23,No grouping,2,0.8582447783169406
ambiguous,heavy,23,No grouping,3,0.8499114449836073
ambiguous,heavy,23,No grouping,4,-0.2416666666666667
ambiguous,heavy,23,No grouping,5,0.8457447783169405
ambiguous,heavy,23,No grouping,6,0.07077973312085847
ambiguous,heavy,23,No grouping,7,0.0791130664541918
ambiguous,heavy,23,No grouping,8,0.09994639978752513
ambiguous,heavy,23,No grouping,9,0.626350844750685
ambiguous,heavy,23,No grouping,10,0.42676972502582106
ambiguous,heavy,23,No grouping,11,0.8415781116502737
ambiguous,heavy,23,No grouping,12,0.638850844750685
ambiguous,heavy,23,No grouping,13,0.8457447783169405
ambiguous,heavy,23,No grouping,14,0.6430175114173516
ambiguous,heavy,23,No grouping,15,0.8624114449836072
